commodities,unit,minimum,maximum,average

Tomato Small(Local),KG,Rs 20.00,Rs 25.00,Rs 22.00
Tomato Small(Tunnel),KG,Rs 25.00,Rs 30.00,Rs 28.00
Tomato Small(Indian),KG,Rs 25.00,Rs 30.00,Rs 28.00
Tomato Small(Terai),KG,Rs 20.00,Rs 25.00,Rs 22.00
Potato Red,KG,Rs 32.00,Rs 34.00,Rs 33.00
Potato White,KG,Rs 28.00,Rs 30.00,Rs 29.00
Onion Dry (Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Carrot(Local),KG,Rs 25.00,Rs 30.00,Rs 28.00
Carrot(Terai),KG,Rs 18.00,Rs 20.00,Rs 19.00
Cabbage(Local),KG,Rs 15.00,Rs 20.00,Rs 18.00
Cauli Local,KG,Rs 20.00,Rs 25.00,Rs 22.00
Cauli Local(Jyapu),KG,Rs 25.00,Rs 30.00,Rs 28.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.00
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.00
Brinjal Long,KG,Rs 25.00,Rs 30.00,Rs 28.00
Brinjal Round,KG,Rs 25.00,Rs 30.00,Rs 28.00
Cow pea(Long),KG,Rs 25.00,Rs 30.00,Rs 28.00
Green Peas,KG,Rs 30.00,Rs 35.00,Rs 33.00
French Bean(Local),KG,Rs 20.00,Rs 25.00,Rs 22.00
French Bean(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 22.00
Bitter Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bottle Gourd,KG,Rs 15.00,Rs 20.00,Rs 18.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Smooth Gourd,KG,Rs 30.00,Rs 35.00,Rs 33.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 45.00,Rs 42.00
Spinach Leaf,KG,Rs 40.00,Rs 45.00,Rs 42.00
Cress Leaf,KG,Rs 40.00,Rs 45.00,Rs 42.00
Fenugreek Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Onion Green,KG,Rs 40.00,Rs 50.00,Rs 45.00
Mushroom(Kanya),KG,Rs 90.00,Rs 100.00,Rs 95.00
Mushroom(Button),KG,Rs 280.00,Rs 290.00,Rs 285.00
Brocauli,KG,Rs 30.00,Rs 35.00,Rs 33.00
Sugarbeet,KG,Rs 60.00,Rs 70.00,Rs 65.00
Fennel Leaf,KG,Rs 40.00,Rs 45.00,Rs 42.00
Turnip A,KG,Rs 40.00,Rs 45.00,Rs 42.00
Tamarind,KG,Rs 130.00,Rs 140.00,Rs 135.00
Bamboo Shoot,KG,Rs 110.00,Rs 120.00,Rs 115.00
Gundruk,KG,Rs 270.00,Rs 280.00,Rs 275.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 240.00,Rs 250.00,Rs 245.00
Cucumber(Local),KG,Rs 30.00,Rs 35.00,Rs 33.00
Cucumber(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Ginger,KG,Rs 180.00,Rs 190.00,Rs 185.00
Chilli Dry,KG,Rs 390.00,Rs 400.00,Rs 395.00
Chilli Green,KG,Rs 45.00,Rs 50.00,Rs 48.00
Chilli Green(Bullet),KG,Rs 45.00,Rs 50.00,Rs 48.00
Chilli Green(Machhe),KG,Rs 35.00,Rs 40.00,Rs 38.00
Capsicum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Coriander Green,KG,Rs 40.00,Rs 50.00,Rs 45.00
Garlic Dry Chinese,KG,Rs 390.00,Rs 400.00,Rs 395.00
Garlic Dry Nepali,KG,Rs 290.00,Rs 300.00,Rs 295.00
