commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Big(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Tomato Small(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Tomato Small(Tunnel),KG,Rs 45.00,Rs 55.00,Rs 49.00
Potato Red,KG,Rs 90.00,Rs 95.00,Rs 92.50
Potato Red(Indian),KG,Rs 42.00,Rs 44.00,Rs 43.00
Potato Red(Mude),KG,Rs 75.00,Rs 80.00,Rs 77.50
Potato White,KG,Rs 75.00,Rs 80.00,Rs 77.50
Onion Dry (Indian),KG,Rs 50.00,Rs 52.00,Rs 51.00
Carrot(Local),KG,Rs 130.00,Rs 140.00,Rs 136.67
Cabbage(Local),KG,Rs 30.00,Rs 35.00,Rs 32.00
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 75.00
Cauli Local(Jyapu),KG,Rs 80.00,Rs 90.00,Rs 86.67
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 46.67
Brinjal Long,KG,Rs 60.00,Rs 70.00,Rs 66.67
Brinjal Round,KG,Rs 70.00,Rs 80.00,Rs 76.67
Cow pea(Long),KG,Rs 110.00,Rs 120.00,Rs 114.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 65.00
Green Peas,KG,Rs 220.00,Rs 250.00,Rs 240.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Rajma),KG,Rs 100.00,Rs 110.00,Rs 106.67
Sword Bean,KG,Rs 130.00,Rs 140.00,Rs 136.67
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 66.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 66.67
Snake Gourd,KG,Rs 75.00,Rs 80.00,Rs 77.50
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 46.67
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 100.00,Rs 110.00,Rs 105.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 70.00,Rs 80.00,Rs 76.67
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 10.00,Rs 15.00,Rs 12.40
Brd Leaf Mustard,KG,Rs 200.00,Rs 220.00,Rs 213.33
Spinach Leaf,KG,Rs 300.00,Rs 350.00,Rs 325.00
Cress Leaf,KG,Rs 300.00,Rs 350.00,Rs 325.00
Mustard Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Fenugreek Leaf,KG,Rs 300.00,Rs 350.00,Rs 325.00
Onion Green,KG,Rs 100.00,Rs 120.00,Rs 113.33
Bakula,KG,Rs 90.00,Rs 100.00,Rs 93.33
Yam,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mushroom(Kanya),KG,Rs 150.00,Rs 200.00,Rs 175.00
Mushroom(Button),KG,Rs 400.00,Rs 450.00,Rs 430.00
Asparagus,KG,Rs 900.00,Rs 0.00,Rs 950.00
