commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 15.00,Rs 20.00,Rs 17.67
Tomato Small(Tunnel),KG,Rs 20.00,Rs 25.00,Rs 22.33
Tomato Small(Indian),KG,Rs 10.00,Rs 15.00,Rs 12.33
Tomato Small(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.67
Potato Red,KG,Rs 35.00,Rs 38.00,Rs 36.67
Potato Red(Indian),KG,Rs 30.00,Rs 35.00,Rs 32.67
Potato White,KG,Rs 30.00,Rs 35.00,Rs 32.67
Onion Dry (Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local,KG,Rs 30.00,Rs 35.00,Rs 32.67
Cauli Local(Jyapu),KG,Rs 35.00,Rs 40.00,Rs 37.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.67
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cow pea(Long),KG,Rs 35.00,Rs 40.00,Rs 37.67
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Local),KG,Rs 25.00,Rs 30.00,Rs 27.67
French Bean(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 27.67
French Bean(Rajma),KG,Rs 50.00,Rs 60.00,Rs 55.00
Bitter Gourd,KG,Rs 15.00,Rs 20.00,Rs 17.67
Bottle Gourd,KG,Rs 10.00,Rs 15.00,Rs 12.33
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Terai),KG,Rs 35.00,Rs 40.00,Rs 37.67
Snake Gourd,KG,Rs 30.00,Rs 35.00,Rs 32.67
Brd Leaf Mustard,KG,Rs 25.00,Rs 30.00,Rs 27.67
Spinach Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cress Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mushroom(Kanya),KG,Rs 100.00,Rs 120.00,Rs 110.00
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 276.67
Asparagus,KG,Rs 550.00,Rs 600.00,Rs 575.00
Neuro,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brocauli,KG,Rs 50.00,Rs 60.00,Rs 55.00
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 85.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 55.00
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 55.00
Fennel Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mint,KG,Rs 80.00,Rs 90.00,Rs 85.00
Turnip A,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 90.00,Rs 100.00,Rs 95.00
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 240.00,Rs 260.00,Rs 250.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Mango(Maldah),KG,Rs 70.00,Rs 80.00,Rs 75.00
Mango(Calcutte),KG,Rs 120.00,Rs 130.00,Rs 125.00
Grapes(Green),KG,Rs 200.00,Rs 220.00,Rs 210.00
