commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 100.00,Rs 110.00,Rs 106.67
Tomato Big(Indian),KG,Rs 100.00,Rs 110.00,Rs 106.67
Tomato Small(Local),KG,Rs 75.00,Rs 85.00,Rs 80.00
Tomato Small(Tunnel),KG,Rs 90.00,Rs 100.00,Rs 97.00
Potato Red,KG,Rs 60.00,Rs 65.00,Rs 63.00
Potato Red(Indian),KG,Rs 45.00,Rs 50.00,Rs 47.50
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 47.00
Potato White,KG,Rs 45.00,Rs 50.00,Rs 47.50
Onion Dry (Indian),KG,Rs 60.00,Rs 65.00,Rs 63.00
Carrot(Local),KG,Rs 160.00,Rs 180.00,Rs 170.00
Carrot(Terai),KG,Rs 110.00,Rs 120.00,Rs 115.00
Cabbage(Local),KG,Rs 15.00,Rs 25.00,Rs 20.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 160.00,Rs 180.00,Rs 170.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 180.00,Rs 200.00,Rs 190.00
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 110.00,Rs 120.00,Rs 115.00
French Bean(Rajma),KG,Rs 180.00,Rs 200.00,Rs 190.00
Sword Bean,KG,Rs 100.00,Rs 120.00,Rs 110.00
Soyabean Green,KG,Rs 80.00,Rs 100.00,Rs 90.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Pointed Gourd(Terai),KG,Rs 100.00,Rs 120.00,Rs 110.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 33.33
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 56.67
Turnip,KG,Rs 90.00,Rs 100.00,Rs 96.67
Okara,KG,Rs 130.00,Rs 140.00,Rs 135.00
Sweet Potato,KG,Rs 90.00,Rs 100.00,Rs 96.67
Barela,KG,Rs 40.00,Rs 50.00,Rs 46.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 10.00,Rs 20.00,Rs 14.00
Brd Leaf Mustard,KG,Rs 90.00,Rs 100.00,Rs 96.67
Spinach Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Cress Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Onion Green,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mushroom(Kanya),KG,Rs 180.00,Rs 200.00,Rs 193.33
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 375.00
Asparagus,KG,Rs 900.00,Rs 999.99,Rs 950.00
Brocauli,KG,Rs 140.00,Rs 160.00,Rs 150.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 150.00,Rs 200.00,Rs 175.00
Lettuce,KG,Rs 120.00,Rs 150.00,Rs 135.00
Celery,KG,Rs 350.00,Rs 400.00,Rs 383.33
Fennel Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Mint,KG,Rs 350.00,Rs 400.00,Rs 375.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tofu,KG,Rs 80.00,Rs 90.00,Rs 86.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Jholey),KG,Rs 150.00,Rs 160.00,Rs 155.00
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 265.00
Banana,Per Dozen,Rs 110.00,Rs 120.00,Rs 116.67
Lime,KG,Rs 120.00,Rs 140.00,Rs 130.00
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 375.00
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 66.67
Sweet Orange,KG,Rs 120.00,Rs 130.00,Rs 126.67
Pineapple,1 Pc,Rs 150.00,Rs 160.00,Rs 156.67
Cucumber(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 50.00,Rs 60.00,Rs 56.67
Papaya(Indian),KG,Rs 100.00,Rs 120.00,Rs 113.33
Guava,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mombin,KG,Rs 60.00,Rs 70.00,Rs 66.67
Kiwi,KG,Rs 250.00,Rs 300.00,Rs 275.00
Sarifa,KG,Rs 140.00,Rs 150.00,Rs 145.00
