commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Tomato Small(Tunnel),KG,Rs 30.00,Rs 40.00,Rs 35.00
Potato Red,KG,Rs 68.00,Rs 72.00,Rs 70.00
Potato Red(Indian),KG,Rs 55.00,Rs 60.00,Rs 57.67
Potato Red(Mude),KG,Rs 60.00,Rs 62.00,Rs 61.00
Onion Dry (Indian),KG,Rs 123.00,Rs 125.00,Rs 124.00
Carrot(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Terai),KG,Rs 40.00,Rs 55.00,Rs 48.33
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Cauli Local(Jyapu),KG,Rs 120.00,Rs 140.00,Rs 130.00
Raddish Red,KG,Rs 25.00,Rs 30.00,Rs 27.67
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 27.67
Brinjal Long,KG,Rs 25.00,Rs 35.00,Rs 30.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cowpea(Short),KG,Rs 80.00,Rs 100.00,Rs 90.00
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sword Bean,KG,Rs 70.00,Rs 80.00,Rs 75.00
Soyabean Green,KG,Rs 80.00,Rs 90.00,Rs 85.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 45.00
Okara,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brd Leaf Mustard,KG,Rs 120.00,Rs 130.00,Rs 125.00
Spinach Leaf,KG,Rs 150.00,Rs 200.00,Rs 176.67
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Onion Green,KG,Rs 200.00,Rs 250.00,Rs 226.67
Mushroom(Kanya),KG,Rs 150.00,Rs 200.00,Rs 176.67
Mushroom(Button),KG,Rs 450.00,Rs 500.00,Rs 476.67
Asparagus,KG,Rs 400.00,Rs 450.00,Rs 426.67
Neuro,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brocauli,KG,Rs 100.00,Rs 150.00,Rs 126.67
Sugarbeet,KG,Rs 50.00,Rs 60.00,Rs 55.00
