commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 56.67
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Tomato Small(Tunnel),KG,Rs 15.00,Rs 22.00,Rs 19.40
Potato Red,KG,Rs 52.00,Rs 55.00,Rs 53.80
Potato Red(Indian),KG,Rs 34.00,Rs 35.00,Rs 34.67
Potato Red(Mude),KG,Rs 48.00,Rs 50.00,Rs 49.33
Onion Dry (Indian),KG,Rs 50.00,Rs 55.00,Rs 52.40
Carrot(Local),KG,Rs 140.00,Rs 150.00,Rs 146.67
Carrot(Terai),KG,Rs 140.00,Rs 150.00,Rs 146.67
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 31.00
Cauli Local,KG,Rs 70.00,Rs 90.00,Rs 82.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.33
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 23.33
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 76.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Local),KG,Rs 80.00,Rs 100.00,Rs 90.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 95.00
Sword Bean,KG,Rs 120.00,Rs 140.00,Rs 130.00
Soyabean Green,KG,Rs 80.00,Rs 100.00,Rs 88.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 44.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pointed Gourd(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Pointed Gourd(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Smooth Gourd,KG,Rs 40.00,Rs 60.00,Rs 48.00
Sponge Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 56.67
Okara,KG,Rs 55.00,Rs 70.00,Rs 63.00
Barela,KG,Rs 150.00,Rs 200.00,Rs 175.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 12.00,Rs 18.00,Rs 15.00
Brd Leaf Mustard,KG,Rs 110.00,Rs 120.00,Rs 116.67
Spinach Leaf,KG,Rs 120.00,Rs 130.00,Rs 126.67
Cress Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Onion Green,KG,Rs 120.00,Rs 130.00,Rs 125.00
Mushroom(Kanya),KG,Rs 200.00,Rs 220.00,Rs 213.33
Mushroom(Button),KG,Rs 400.00,Rs 420.00,Rs 410.00
Asparagus,KG,Rs 900.00,Rs 999.99,Rs 950.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brocauli,KG,Rs 240.00,Rs 260.00,Rs 250.00
