commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Big(Indian),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Small(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Tunnel),KG,Rs 55.00,Rs 65.00,Rs 60.00
Tomato Small(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Potato Red,KG,Rs 32.00,Rs 36.00,Rs 34.40
Potato Red(Indian),KG,Rs 22.00,Rs 25.00,Rs 23.25
Potato White,KG,Rs 24.00,Rs 25.00,Rs 24.50
Onion Dry (Indian),KG,Rs 50.00,Rs 52.00,Rs 51.20
Carrot(Local),KG,Rs 90.00,Rs 100.00,Rs 94.00
Carrot(Terai),KG,Rs 70.00,Rs 80.00,Rs 76.67
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 46.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 66.67
Cauli Terai,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Raddish White(Hybrid),KG,Rs 35.00,Rs 45.00,Rs 40.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 36.67
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 36.67
Cow pea(Long),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 76.67
Green Peas,KG,Rs 60.00,Rs 80.00,Rs 70.00
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Rajma),KG,Rs 130.00,Rs 140.00,Rs 136.67
Sword Bean,KG,Rs 40.00,Rs 50.00,Rs 46.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 130.00,Rs 140.00,Rs 136.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.00
Squash(Long),KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 45.00
Turnip,KG,Rs 60.00,Rs 70.00,Rs 66.67
Okara,KG,Rs 120.00,Rs 140.00,Rs 132.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Barela,KG,Rs 70.00,Rs 80.00,Rs 76.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 30.00,Rs 35.00,Rs 32.50
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 36.67
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cress Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 36.67
Fenugreek Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Bakula,KG,Rs 100.00,Rs 110.00,Rs 106.67
Yam,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mushroom(Kanya),KG,Rs 140.00,Rs 160.00,Rs 150.00
