commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 60.00,Rs 70.00,Rs 66.67
Tomato Small(Local),KG,Rs 18.00,Rs 25.00,Rs 21.60
Tomato Small(Tunnel),KG,Rs 25.00,Rs 35.00,Rs 31.00
Potato Red,KG,Rs 56.00,Rs 60.00,Rs 58.00
Potato Red(Indian),KG,Rs 50.00,Rs 52.00,Rs 51.33
Potato Red(Mude),KG,Rs 50.00,Rs 52.00,Rs 51.33
Onion Dry (Indian),KG,Rs 95.00,Rs 100.00,Rs 97.50
Carrot(Local),KG,Rs 65.00,Rs 75.00,Rs 70.00
Cabbage(Local),KG,Rs 28.00,Rs 35.00,Rs 30.75
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 66.00
Cauli Local(Jyapu),KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 50.00,Rs 60.00,Rs 56.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 50.00,Rs 70.00,Rs 63.00
French Bean(Hybrid),KG,Rs 50.00,Rs 70.00,Rs 62.00
French Bean(Rajma),KG,Rs 100.00,Rs 120.00,Rs 110.00
Soyabean Green,KG,Rs 80.00,Rs 90.00,Rs 86.00
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.00
Pointed Gourd(Local),KG,Rs 35.00,Rs 45.00,Rs 39.00
Pointed Gourd(Terai),KG,Rs 35.00,Rs 40.00,Rs 37.50
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 37.50
Squash(Round),KG,Rs 25.00,Rs 35.00,Rs 30.00
Okara,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 75.00
Arum,KG,Rs 100.00,Rs 110.00,Rs 105.00
Christophine,KG,Rs 60.00,Rs 70.00,Rs 66.67
Brd Leaf Mustard,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Onion Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mushroom(Kanya),KG,Rs 160.00,Rs 180.00,Rs 170.00
Mushroom(Button),KG,Rs 270.00,Rs 300.00,Rs 288.00
Asparagus,KG,Rs 200.00,Rs 250.00,Rs 233.33
Neuro,KG,Rs 70.00,Rs 80.00,Rs 76.67
Brocauli,KG,Rs 120.00,Rs 140.00,Rs 130.00
Sugarbeet,KG,Rs 50.00,Rs 60.00,Rs 56.67
Drumstick,KG,Rs 200.00,Rs 220.00,Rs 210.00
Red Cabbbage,KG,Rs 40.00,Rs 50.00,Rs 45.00
Lettuce,KG,Rs 80.00,Rs 90.00,Rs 86.67
Celery,KG,Rs 150.00,Rs 180.00,Rs 165.00
Parseley,KG,Rs 240.00,Rs 260.00,Rs 250.00
Mint,KG,Rs 160.00,Rs 180.00,Rs 170.00
