commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 56.67
Tomato Small(Local),KG,Rs 14.00,Rs 18.00,Rs 16.00
Tomato Small(Tunnel),KG,Rs 17.00,Rs 25.00,Rs 19.80
Potato Red,KG,Rs 52.00,Rs 55.00,Rs 53.50
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 46.50
Onion Dry (Indian),KG,Rs 45.00,Rs 48.00,Rs 45.80
Carrot(Local),KG,Rs 150.00,Rs 160.00,Rs 155.00
Carrot(Terai),KG,Rs 140.00,Rs 150.00,Rs 145.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 112.50
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.33
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.33
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 70.00,Rs 90.00,Rs 78.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 85.00
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
Sword Bean,KG,Rs 160.00,Rs 170.00,Rs 165.00
Soyabean Green,KG,Rs 130.00,Rs 140.00,Rs 135.00
Bitter Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 36.67
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 66.67
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.33
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 66.67
Okara,KG,Rs 60.00,Rs 70.00,Rs 66.67
Arum,KG,Rs 60.00,Rs 70.00,Rs 66.67
Christophine,KG,Rs 20.00,Rs 30.00,Rs 23.75
Brd Leaf Mustard,KG,Rs 110.00,Rs 120.00,Rs 116.67
Spinach Leaf,KG,Rs 120.00,Rs 130.00,Rs 126.67
Cress Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Onion Green,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mushroom(Kanya),KG,Rs 180.00,Rs 200.00,Rs 193.33
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 376.00
Asparagus,KG,Rs 900.00,Rs 999.99,Rs 950.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 96.67
Sugarbeet,KG,Rs 110.00,Rs 120.00,Rs 115.00
Red Cabbbage,KG,Rs 300.00,Rs 350.00,Rs 325.00
Lettuce,KG,Rs 110.00,Rs 120.00,Rs 115.00
Celery,KG,Rs 320.00,Rs 350.00,Rs 335.00
