commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 40.00,Rs 45.00,Rs 42.33
Tomato Small(Local),KG,Rs 40.00,Rs 45.00,Rs 42.33
Tomato Small(Tunnel),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Indian),KG,Rs 35.00,Rs 40.00,Rs 37.67
Potato Red,KG,Rs 54.00,Rs 56.00,Rs 55.00
Potato Red(Indian),KG,Rs 34.00,Rs 36.00,Rs 35.00
Potato Red(Mude),KG,Rs 44.00,Rs 46.00,Rs 45.00
Potato White,KG,Rs 44.00,Rs 46.00,Rs 45.00
Onion Dry (Indian),KG,Rs 70.00,Rs 74.00,Rs 72.00
Carrot(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 80.00,Rs 90.00,Rs 85.00
Raddish Red,KG,Rs 70.00,Rs 80.00,Rs 75.00
Raddish White(Local),KG,Rs 35.00,Rs 40.00,Rs 37.67
Raddish White(Hybrid),KG,Rs 35.00,Rs 40.00,Rs 37.67
Brinjal Long,KG,Rs 20.00,Rs 25.00,Rs 22.33
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
Green Peas,KG,Rs 230.00,Rs 240.00,Rs 235.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Rajma),KG,Rs 150.00,Rs 180.00,Rs 166.67
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 55.00
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Snake Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 85.00
Sponge Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Barela,KG,Rs 80.00,Rs 90.00,Rs 85.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 10.00,Rs 15.00,Rs 12.33
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 65.00
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Onion Green,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mushroom(Kanya),KG,Rs 70.00,Rs 100.00,Rs 86.67
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 276.67
Asparagus,KG,Rs 450.00,Rs 500.00,Rs 475.00
Neuro,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brocauli,KG,Rs 250.00,Rs 260.00,Rs 255.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Drumstick,KG,Rs 220.00,Rs 250.00,Rs 235.00
Red Cabbbage,KG,Rs 300.00,Rs 350.00,Rs 325.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 55.00
Celery,KG,Rs 300.00,Rs 350.00,Rs 325.00
Parseley,KG,Rs 300.00,Rs 350.00,Rs 325.00
Mint,KG,Rs 400.00,Rs 500.00,Rs 450.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 110.00,Rs 120.00,Rs 115.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Jholey),KG,Rs 250.00,Rs 280.00,Rs 265.00
Apple(Fuji),KG,Rs 300.00,Rs 330.00,Rs 315.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 155.00
Lime,KG,Rs 220.00,Rs 260.00,Rs 240.00
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 375.00
Grapes(Black),KG,Rs 400.00,Rs 420.00,Rs 410.00
Orange(Indian),KG,Rs 140.00,Rs 150.00,Rs 145.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sweet Orange,KG,Rs 120.00,Rs 150.00,Rs 135.00
Mandarin,KG,Rs 320.00,Rs 350.00,Rs 335.00
Pineapple,1 Pc,Rs 180.00,Rs 200.00,Rs 190.00
Cucumber(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Lemon,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Papaya(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Guava,KG,Rs 80.00,Rs 120.00,Rs 100.00
Mombin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Kiwi,KG,Rs 200.00,Rs 300.00,Rs 250.00
Sarifa,KG,Rs 200.00,Rs 300.00,Rs 250.00
Avocado,KG,Rs 200.00,Rs 300.00,Rs 250.00
Amla,KG,Rs 60.00,Rs 70.00,Rs 65.00
Ginger,KG,Rs 170.00,Rs 180.00,Rs 175.00
Chilli Dry,KG,Rs 450.00,Rs 480.00,Rs 465.00
Chilli Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Chilli Green(Bullet),KG,Rs 110.00,Rs 120.00,Rs 115.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Akbare),KG,Rs 250.00,Rs 300.00,Rs 280.00
Capsicum,KG,Rs 100.00,Rs 120.00,Rs 110.00
Garlic Green,KG,Rs 280.00,Rs 300.00,Rs 290.00
Coriander Green,KG,Rs 180.00,Rs 220.00,Rs 200.00
Garlic Dry Chinese,KG,Rs 250.00,Rs 260.00,Rs 255.00
Garlic Dry Nepali,KG,Rs 250.00,Rs 260.00,Rs 255.00
Clive Dry,KG,Rs 200.00,Rs 220.00,Rs 210.00
Fish Fresh(Rahu),KG,Rs 370.00,Rs 380.00,Rs 375.00
Fish Fresh(Bachuwa),KG,Rs 270.00,Rs 280.00,Rs 275.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 260.00,Rs 250.00
Fish Fresh(Mungari),KG,Rs 270.00,Rs 280.00,Rs 275.00
Tree Tomato,Kg,Rs 120.00,Rs 140.00,Rs 130.00
