commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Tomato Small(Tunnel),KG,Rs 24.00,Rs 30.00,Rs 27.60
Potato Red,KG,Rs 52.00,Rs 54.00,Rs 53.00
Potato Red(Indian),KG,Rs 28.00,Rs 30.00,Rs 29.00
Potato Red(Mude),KG,Rs 45.00,Rs 47.00,Rs 45.75
Potato White,KG,Rs 34.00,Rs 35.00,Rs 34.50
Onion Dry (Indian),KG,Rs 45.00,Rs 48.00,Rs 46.40
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 125.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 65.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.33
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.33
Brinjal Long,KG,Rs 15.00,Rs 25.00,Rs 20.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 20.00,Rs 25.00,Rs 23.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 130.00,Rs 140.00,Rs 136.67
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bitter Gourd,KG,Rs 15.00,Rs 25.00,Rs 19.00
Bottle Gourd,KG,Rs 15.00,Rs 20.00,Rs 18.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 63.33
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Smooth Gourd,KG,Rs 15.00,Rs 25.00,Rs 20.00
Sponge Gourd,KG,Rs 30.00,Rs 35.00,Rs 32.50
Pumpkin,KG,Rs 35.00,Rs 40.00,Rs 38.33
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 35.00
Okara,KG,Rs 15.00,Rs 25.00,Rs 19.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brd Leaf Mustard,KG,Rs 80.00,Rs 90.00,Rs 86.67
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cress Leaf,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Onion Green,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mushroom(Kanya),KG,Rs 200.00,Rs 220.00,Rs 211.00
Mushroom(Button),KG,Rs 380.00,Rs 400.00,Rs 392.00
Neuro,KG,Rs 70.00,Rs 80.00,Rs 76.67
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 108.00
Sugarbeet,KG,Rs 120.00,Rs 140.00,Rs 130.00
