commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 46.67
Tomato Small(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Tomato Small(Tunnel),KG,Rs 10.00,Rs 15.00,Rs 12.50
Tomato Small(Indian),KG,Rs 15.00,Rs 20.00,Rs 17.50
Tomato Small(Terai),KG,Rs 20.00,Rs 25.00,Rs 22.50
Potato Red,KG,Rs 27.00,Rs 28.00,Rs 27.60
Potato Red(Indian),KG,Rs 25.00,Rs 26.00,Rs 25.67
Potato White,KG,Rs 20.00,Rs 22.00,Rs 21.33
Onion Dry (Indian),KG,Rs 38.00,Rs 40.00,Rs 39.20
Carrot(Local),KG,Rs 20.00,Rs 25.00,Rs 23.00
Carrot(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage(Local),KG,Rs 20.00,Rs 25.00,Rs 23.00
Cabbage(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage,KG,Rs 15.00,Rs 20.00,Rs 17.50
Cauli Local,KG,Rs 25.00,Rs 30.00,Rs 27.50
Cauli Local(Jyapu),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Terai,KG,Rs 20.00,Rs 25.00,Rs 23.33
Raddish Red,KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.00
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.33
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 40.00,Rs 50.00,Rs 46.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 46.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Rajma),KG,Rs 70.00,Rs 80.00,Rs 76.67
Sword Bean,KG,Rs 40.00,Rs 50.00,Rs 46.67
Bitter Gourd,KG,Rs 100.00,Rs 120.00,Rs 112.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 25.00,Rs 30.00,Rs 27.50
Squash(Round),KG,Rs 25.00,Rs 30.00,Rs 27.50
Turnip,KG,Rs 40.00,Rs 50.00,Rs 46.67
Okara,KG,Rs 110.00,Rs 120.00,Rs 115.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 40.00,Rs 50.00,Rs 46.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 45.00,Rs 50.00,Rs 48.33
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
Spinach Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cress Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bakula,KG,Rs 60.00,Rs 70.00,Rs 66.67
Yam,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mushroom(Kanya),KG,Rs 100.00,Rs 130.00,Rs 117.50
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 280.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 30.00,Rs 40.00,Rs 36.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Drumstick,KG,Rs 280.00,Rs 300.00,Rs 290.00
Red Cabbbage,KG,Rs 60.00,Rs 70.00,Rs 66.67
Lettuce,KG,Rs 40.00,Rs 50.00,Rs 46.67
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 56.67
