commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 120.00,Rs 130.00,Rs 125.00
Tomato Small(Local),KG,Rs 90.00,Rs 120.00,Rs 105.00
Tomato Small(Tunnel),KG,Rs 110.00,Rs 140.00,Rs 125.00
Tomato Small(Indian),KG,Rs 100.00,Rs 120.00,Rs 111.25
Potato Red,KG,Rs 80.00,Rs 85.00,Rs 82.67
Potato Red(Indian),KG,Rs 60.00,Rs 62.00,Rs 61.00
Potato Red(Mude),KG,Rs 70.00,Rs 75.00,Rs 73.00
Potato White,KG,Rs 64.00,Rs 66.00,Rs 65.00
Onion Dry (Indian),KG,Rs 100.00,Rs 105.00,Rs 102.67
Carrot(Local),KG,Rs 110.00,Rs 130.00,Rs 120.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 110.00,Rs 130.00,Rs 120.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Local),KG,Rs 30.00,Rs 45.00,Rs 38.33
Raddish White(Hybrid),KG,Rs 35.00,Rs 50.00,Rs 41.67
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 65.00
Cow pea(Long),KG,Rs 110.00,Rs 130.00,Rs 120.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 65.00
Green Peas,KG,Rs 180.00,Rs 200.00,Rs 190.00
French Bean(Local),KG,Rs 80.00,Rs 100.00,Rs 90.00
French Bean(Hybrid),KG,Rs 80.00,Rs 100.00,Rs 90.00
French Bean(Rajma),KG,Rs 80.00,Rs 100.00,Rs 90.00
Sword Bean,KG,Rs 70.00,Rs 80.00,Rs 75.00
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bitter Gourd,KG,Rs 80.00,Rs 100.00,Rs 90.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Smooth Gourd,KG,Rs 60.00,Rs 80.00,Rs 70.00
Pumpkin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Squash(Long),KG,Rs 70.00,Rs 90.00,Rs 80.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 90.00,Rs 100.00,Rs 95.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
