commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 80.00,Rs 90.00,Rs 86.67
Tomato Big(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Tomato Small(Local),KG,Rs 55.00,Rs 65.00,Rs 59.00
Tomato Small(Tunnel),KG,Rs 65.00,Rs 75.00,Rs 70.00
Potato Red,KG,Rs 65.00,Rs 68.00,Rs 66.50
Potato Red(Indian),KG,Rs 40.00,Rs 45.00,Rs 42.50
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 47.00
Potato White,KG,Rs 40.00,Rs 45.00,Rs 42.50
Onion Dry (Indian),KG,Rs 65.00,Rs 68.00,Rs 66.80
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 116.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 15.00,Rs 25.00,Rs 21.00
Cauli Local,KG,Rs 110.00,Rs 130.00,Rs 120.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cow pea(Long),KG,Rs 140.00,Rs 150.00,Rs 146.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
Green Peas,KG,Rs 180.00,Rs 200.00,Rs 193.33
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Rajma),KG,Rs 150.00,Rs 160.00,Rs 156.67
Sword Bean,KG,Rs 90.00,Rs 100.00,Rs 96.67
Soyabean Green,KG,Rs 90.00,Rs 100.00,Rs 93.33
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.00
Bottle Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Pointed Gourd(Local),KG,Rs 110.00,Rs 120.00,Rs 116.00
Pointed Gourd(Terai),KG,Rs 100.00,Rs 110.00,Rs 105.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 33.00
Squash(Long),KG,Rs 50.00,Rs 60.00,Rs 56.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 56.67
Turnip,KG,Rs 80.00,Rs 90.00,Rs 86.67
Okara,KG,Rs 100.00,Rs 110.00,Rs 106.00
Sweet Potato,KG,Rs 80.00,Rs 90.00,Rs 86.67
Barela,KG,Rs 30.00,Rs 40.00,Rs 34.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 76.00
Spinach Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Cress Leaf,KG,Rs 150.00,Rs 180.00,Rs 165.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 150.00,Rs 180.00,Rs 170.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Yam,KG,Rs 120.00,Rs 140.00,Rs 130.00
Mushroom(Kanya),KG,Rs 150.00,Rs 180.00,Rs 164.00
