commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 46.67
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 46.67
Tomato Small(Local),KG,Rs 15.00,Rs 22.00,Rs 18.40
Tomato Small(Tunnel),KG,Rs 15.00,Rs 22.00,Rs 18.40
Tomato Small(Indian),KG,Rs 20.00,Rs 25.00,Rs 23.00
Tomato Small(Terai),KG,Rs 25.00,Rs 30.00,Rs 27.50
Potato Red,KG,Rs 34.00,Rs 36.00,Rs 34.80
Potato Red(Indian),KG,Rs 26.00,Rs 28.00,Rs 27.33
Onion Dry (Indian),KG,Rs 42.00,Rs 44.00,Rs 43.00
Carrot(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Carrot(Terai),KG,Rs 30.00,Rs 40.00,Rs 36.67
Cabbage(Local),KG,Rs 22.00,Rs 28.00,Rs 24.80
Cabbage(Terai),KG,Rs 20.00,Rs 25.00,Rs 23.33
Cabbage,KG,Rs 25.00,Rs 30.00,Rs 27.50
Cauli Local,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 66.67
Cauli Terai,KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 28.33
Raddish White(Hybrid),KG,Rs 35.00,Rs 40.00,Rs 38.33
Brinjal Long,KG,Rs 60.00,Rs 70.00,Rs 65.00
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 65.00
Green Peas,KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bitter Gourd,KG,Rs 120.00,Rs 130.00,Rs 125.00
Bottle Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 20.00,Rs 25.00,Rs 22.50
Squash(Round),KG,Rs 25.00,Rs 30.00,Rs 28.33
Turnip,KG,Rs 50.00,Rs 60.00,Rs 56.67
Okara,KG,Rs 100.00,Rs 110.00,Rs 105.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 50.00,Rs 60.00,Rs 56.67
Arum,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 50.00,Rs 60.00,Rs 56.67
Spinach Leaf,KG,Rs 100.00,Rs 110.00,Rs 106.67
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 96.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 100.00,Rs 110.00,Rs 105.00
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bakula,KG,Rs 50.00,Rs 60.00,Rs 56.67
Yam,KG,Rs 70.00,Rs 80.00,Rs 76.00
Mushroom(Kanya),KG,Rs 140.00,Rs 180.00,Rs 156.00
Mushroom(Button),KG,Rs 280.00,Rs 330.00,Rs 312.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 60.00,Rs 70.00,Rs 66.00
Sugarbeet,KG,Rs 60.00,Rs 70.00,Rs 64.00
Drumstick,KG,Rs 220.00,Rs 250.00,Rs 235.00
Red Cabbbage,KG,Rs 70.00,Rs 80.00,Rs 76.67
Lettuce,KG,Rs 40.00,Rs 50.00,Rs 46.67
Knolkhol,KG,Rs 50.00,Rs 60.00,Rs 56.67
Celery,KG,Rs 150.00,Rs 180.00,Rs 165.00
Parseley,KG,Rs 220.00,Rs 250.00,Rs 235.00
Fennel Leaf,KG,Rs 100.00,Rs 110.00,Rs 106.67
Mint,KG,Rs 150.00,Rs 180.00,Rs 165.00
Turnip A,KG,Rs 50.00,Rs 60.00,Rs 56.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 125.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 275.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 126.67
Lime,KG,Rs 90.00,Rs 110.00,Rs 100.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 325.00
Grapes(Green),KG,Rs 180.00,Rs 200.00,Rs 193.33
Grapes(Black),KG,Rs 300.00,Rs 320.00,Rs 310.00
Orange(Nepali),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 35.00,Rs 40.00,Rs 38.33
Sweet Orange,KG,Rs 150.00,Rs 180.00,Rs 165.00
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 235.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 165.00
Cucumber(Local),KG,Rs 100.00,Rs 110.00,Rs 106.00
Cucumber(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 66.67
Jack Fruit,KG,Rs 100.00,Rs 120.00,Rs 110.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Guava,KG,Rs 100.00,Rs 120.00,Rs 110.00
Mombin,KG,Rs 120.00,Rs 140.00,Rs 132.00
Sugarcane,Per Piece,Rs 80.00,Rs 90.00,Rs 85.00
Kinnow,KG,Rs 110.00,Rs 130.00,Rs 120.00
Strawberry,KG,Rs 350.00,Rs 400.00,Rs 383.33
Kiwi,KG,Rs 250.00,Rs 300.00,Rs 275.00
Avocado,KG,Rs 300.00,Rs 350.00,Rs 325.00
