commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 45.00,Rs 50.00,Rs 47.50
Tomato Big(Indian),KG,Rs 60.00,Rs 65.00,Rs 63.33
Tomato Small(Local),KG,Rs 28.00,Rs 33.00,Rs 30.80
Tomato Small(Tunnel),KG,Rs 33.00,Rs 38.00,Rs 35.20
Potato Red,KG,Rs 65.00,Rs 67.00,Rs 66.00
Potato Red(Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato Red(Mude),KG,Rs 60.00,Rs 62.00,Rs 61.33
Potato White,KG,Rs 52.00,Rs 53.00,Rs 52.67
Onion Dry (Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 113.33
Cabbage(Local),KG,Rs 30.00,Rs 35.00,Rs 32.50
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.00
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 23.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 110.00,Rs 120.00,Rs 115.00
Soyabean Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 63.75
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 25.00,Rs 30.00,Rs 27.50
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Sponge Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Okara,KG,Rs 55.00,Rs 65.00,Rs 60.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 18.33
Brd Leaf Mustard,KG,Rs 110.00,Rs 120.00,Rs 116.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Onion Green,KG,Rs 110.00,Rs 120.00,Rs 116.67
Mushroom(Kanya),KG,Rs 150.00,Rs 200.00,Rs 182.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 325.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Neuro,KG,Rs 110.00,Rs 120.00,Rs 116.67
Brocauli,KG,Rs 250.00,Rs 300.00,Rs 275.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Red Cabbbage,KG,Rs 150.00,Rs 180.00,Rs 165.00
Lettuce,KG,Rs 150.00,Rs 200.00,Rs 175.00
Celery,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 110.00,Rs 120.00,Rs 116.67
Tofu,KG,Rs 100.00,Rs 110.00,Rs 105.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 275.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 125.00
Lime,KG,Rs 220.00,Rs 250.00,Rs 240.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 325.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 145.00
Pineapple,1 Pc,Rs 200.00,Rs 220.00,Rs 210.00
Cucumber(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Local),KG,Rs 120.00,Rs 150.00,Rs 135.00
