commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 48.00,Rs 55.00,Rs 50.75
Tomato Small(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Tunnel),KG,Rs 65.00,Rs 85.00,Rs 78.00
Potato Red,KG,Rs 75.00,Rs 80.00,Rs 77.50
Potato Red(Indian),KG,Rs 35.00,Rs 38.00,Rs 36.00
Potato Red(Mude),KG,Rs 42.00,Rs 46.00,Rs 44.33
Potato White,KG,Rs 60.00,Rs 65.00,Rs 62.50
Onion Dry (Indian),KG,Rs 95.00,Rs 105.00,Rs 101.00
Carrot(Local),KG,Rs 130.00,Rs 140.00,Rs 135.00
Cabbage(Local),KG,Rs 50.00,Rs 70.00,Rs 60.00
Cauli Local,KG,Rs 100.00,Rs 110.00,Rs 105.00
Raddish White(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Bitter Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bottle Gourd,KG,Rs 35.00,Rs 40.00,Rs 37.50
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 63.33
Smooth Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 40.00,Rs 50.00,Rs 46.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 65.00
Spinach Leaf,KG,Rs 220.00,Rs 250.00,Rs 235.00
Cress Leaf,KG,Rs 220.00,Rs 250.00,Rs 235.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 220.00,Rs 250.00,Rs 235.00
Onion Green,KG,Rs 120.00,Rs 150.00,Rs 135.00
Mushroom(Kanya),KG,Rs 50.00,Rs 80.00,Rs 66.00
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 266.67
Brocauli,KG,Rs 120.00,Rs 150.00,Rs 135.00
Lettuce,KG,Rs 80.00,Rs 90.00,Rs 85.00
Fennel Leaf,KG,Rs 220.00,Rs 250.00,Rs 235.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 125.00
Apple(Fuji),KG,Rs 320.00,Rs 350.00,Rs 335.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 155.00
Lime,KG,Rs 150.00,Rs 200.00,Rs 175.00
Pomegranate,KG,Rs 400.00,Rs 450.00,Rs 425.00
Grapes(Black),KG,Rs 400.00,Rs 420.00,Rs 410.00
Orange(Indian),KG,Rs 140.00,Rs 150.00,Rs 145.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mandarin,KG,Rs 320.00,Rs 350.00,Rs 335.00
Pineapple,1 Pc,Rs 150.00,Rs 200.00,Rs 175.00
Cucumber(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Papaya(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Kiwi,KG,Rs 200.00,Rs 300.00,Rs 250.00
Avocado,KG,Rs 200.00,Rs 300.00,Rs 250.00
Amla,KG,Rs 60.00,Rs 70.00,Rs 65.00
Ginger,KG,Rs 140.00,Rs 160.00,Rs 150.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Chilli Green,KG,Rs 110.00,Rs 130.00,Rs 120.00
Capsicum,KG,Rs 150.00,Rs 160.00,Rs 155.00
Coriander Green,KG,Rs 120.00,Rs 180.00,Rs 150.00
Garlic Dry Chinese,KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Rahu),KG,Rs 360.00,Rs 370.00,Rs 365.00
Fish Fresh(Bachuwa),KG,Rs 260.00,Rs 270.00,Rs 265.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 260.00,Rs 250.00
Fish Fresh(Mungari),KG,Rs 230.00,Rs 250.00,Rs 240.00
