commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 40.00,Rs 45.00,Rs 42.33
Tomato Small(Tunnel),KG,Rs 48.00,Rs 55.00,Rs 51.00
Potato Red,KG,Rs 60.00,Rs 62.00,Rs 61.00
Potato Red(Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato Red(Mude),KG,Rs 54.00,Rs 56.00,Rs 55.00
Potato White,KG,Rs 50.00,Rs 52.00,Rs 51.00
Onion Dry (Indian),KG,Rs 38.00,Rs 40.00,Rs 39.00
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 125.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 32.67
Brinjal Long,KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Round,KG,Rs 30.00,Rs 35.00,Rs 32.67
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cowpea(Short),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Rajma),KG,Rs 120.00,Rs 130.00,Rs 125.00
Sword Bean,KG,Rs 100.00,Rs 120.00,Rs 110.00
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bitter Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 35.00,Rs 40.00,Rs 37.67
Pointed Gourd(Terai),KG,Rs 35.00,Rs 40.00,Rs 37.67
Snake Gourd,KG,Rs 20.00,Rs 25.00,Rs 22.33
Smooth Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Sponge Gourd,KG,Rs 35.00,Rs 40.00,Rs 37.67
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 45.00
Okara,KG,Rs 40.00,Rs 45.00,Rs 42.33
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 25.00,Rs 30.00,Rs 27.67
Brd Leaf Mustard,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Onion Green,KG,Rs 170.00,Rs 180.00,Rs 175.00
Mushroom(Kanya),KG,Rs 250.00,Rs 280.00,Rs 265.00
Mushroom(Button),KG,Rs 550.00,Rs 600.00,Rs 575.00
Asparagus,KG,Rs 550.00,Rs 600.00,Rs 575.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brocauli,KG,Rs 250.00,Rs 300.00,Rs 275.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Drumstick,KG,Rs 120.00,Rs 150.00,Rs 135.00
Red Cabbbage,KG,Rs 120.00,Rs 130.00,Rs 125.00
Lettuce,KG,Rs 150.00,Rs 180.00,Rs 165.00
Celery,KG,Rs 250.00,Rs 300.00,Rs 275.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 120.00,Rs 130.00,Rs 125.00
Tofu,KG,Rs 110.00,Rs 120.00,Rs 115.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 275.00
Banana,Per Dozen,Rs 120.00,Rs 140.00,Rs 130.00
Lime,KG,Rs 200.00,Rs 230.00,Rs 216.67
Pomegranate,KG,Rs 250.00,Rs 300.00,Rs 275.00
Water Melon(Green),KG,Rs 55.00,Rs 60.00,Rs 57.50
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 145.00
Pineapple,1 Pc,Rs 150.00,Rs 200.00,Rs 175.00
Cucumber(Local),KG,Rs 130.00,Rs 140.00,Rs 135.00
Cucumber(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 75.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Pear(Chinese),KG,Rs 300.00,Rs 320.00,Rs 310.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Guava,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mombin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Kiwi,KG,Rs 550.00,Rs 600.00,Rs 575.00
Sarifa,KG,Rs 100.00,Rs 150.00,Rs 125.00
Avocado,KG,Rs 200.00,Rs 250.00,Rs 225.00
Amla,KG,Rs 70.00,Rs 80.00,Rs 75.00
Ginger,KG,Rs 80.00,Rs 90.00,Rs 85.00
Chilli Dry,KG,Rs 420.00,Rs 440.00,Rs 430.00
Chilli Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Bullet),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Akbare),KG,Rs 100.00,Rs 120.00,Rs 110.00
Capsicum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Garlic Green,KG,Rs 120.00,Rs 130.00,Rs 125.00
Coriander Green,KG,Rs 500.00,Rs 600.00,Rs 543.33
Garlic Dry Chinese,KG,Rs 200.00,Rs 220.00,Rs 210.00
Garlic Dry Nepali,KG,Rs 140.00,Rs 150.00,Rs 145.00
Clive Dry,KG,Rs 170.00,Rs 180.00,Rs 175.00
Fish Fresh(Rahu),KG,Rs 310.00,Rs 320.00,Rs 315.00
Fish Fresh(Bachuwa),KG,Rs 255.00,Rs 265.00,Rs 260.00
Fish Fresh(Chhadi),KG,Rs 230.00,Rs 240.00,Rs 235.00
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 265.00
