commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Tomato Small(Tunnel),KG,Rs 20.00,Rs 25.00,Rs 22.33
Tomato Small(Indian),KG,Rs 25.00,Rs 30.00,Rs 27.67
Tomato Small(Terai),KG,Rs 25.00,Rs 30.00,Rs 27.67
Potato Red,KG,Rs 24.00,Rs 26.00,Rs 25.00
Potato Red(Indian),KG,Rs 21.00,Rs 23.00,Rs 22.00
Potato White,KG,Rs 17.00,Rs 18.00,Rs 17.33
Onion Dry (Indian),KG,Rs 30.00,Rs 32.00,Rs 31.00
Carrot(Local),KG,Rs 25.00,Rs 30.00,Rs 27.67
Carrot(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.67
Cabbage(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Cabbage(Terai),KG,Rs 10.00,Rs 15.00,Rs 12.33
Cabbage,KG,Rs 10.00,Rs 15.00,Rs 12.33
Cauli Local,KG,Rs 25.00,Rs 30.00,Rs 27.67
Cauli Local(Jyapu),KG,Rs 35.00,Rs 40.00,Rs 37.67
Cauli Terai,KG,Rs 20.00,Rs 25.00,Rs 22.33
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 27.67
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 32.67
Brinjal Long,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brinjal Round,KG,Rs 90.00,Rs 100.00,Rs 95.00
Green Peas,KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Hybrid),KG,Rs 100.00,Rs 110.00,Rs 105.00
French Bean(Rajma),KG,Rs 110.00,Rs 120.00,Rs 115.00
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 85.00
Bitter Gourd,KG,Rs 120.00,Rs 130.00,Rs 125.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 130.00,Rs 140.00,Rs 135.00
Smooth Gourd,KG,Rs 110.00,Rs 120.00,Rs 115.00
Pumpkin,KG,Rs 40.00,Rs 45.00,Rs 42.33
Squash(Long),KG,Rs 15.00,Rs 20.00,Rs 17.67
Squash(Round),KG,Rs 15.00,Rs 20.00,Rs 17.67
Turnip,KG,Rs 60.00,Rs 70.00,Rs 65.00
Okara,KG,Rs 120.00,Rs 130.00,Rs 125.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 75.00
Barela,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 40.00,Rs 45.00,Rs 42.33
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 35.00
Spinach Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cress Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 60.00,Rs 70.00,Rs 65.00
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bakula,KG,Rs 60.00,Rs 70.00,Rs 65.00
Yam,KG,Rs 60.00,Rs 70.00,Rs 65.00
Mushroom(Kanya),KG,Rs 120.00,Rs 150.00,Rs 133.33
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 276.67
Asparagus,KG,Rs 500.00,Rs 600.00,Rs 550.00
Neuro,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brocauli,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
