commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 110.00,Rs 130.00,Rs 120.00
Tomato Small(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Tunnel),KG,Rs 75.00,Rs 95.00,Rs 83.75
Potato Red,KG,Rs 80.00,Rs 84.00,Rs 82.00
Potato Red(Indian),KG,Rs 58.00,Rs 60.00,Rs 59.00
Potato Red(Mude),KG,Rs 70.00,Rs 75.00,Rs 72.67
Onion Dry (Indian),KG,Rs 125.00,Rs 130.00,Rs 127.67
Carrot(Local),KG,Rs 130.00,Rs 140.00,Rs 135.00
Carrot(Terai),KG,Rs 120.00,Rs 130.00,Rs 125.00
Cabbage(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cabbage(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Local,KG,Rs 60.00,Rs 80.00,Rs 70.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cow pea(Long),KG,Rs 120.00,Rs 130.00,Rs 125.00
Cowpea(Short),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Local),KG,Rs 120.00,Rs 130.00,Rs 125.00
French Bean(Hybrid),KG,Rs 120.00,Rs 130.00,Rs 125.00
Sword Bean,KG,Rs 90.00,Rs 100.00,Rs 95.00
Soyabean Green,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bottle Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Pointed Gourd(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Snake Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Pumpkin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Okara,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sweet Potato,KG,Rs 90.00,Rs 100.00,Rs 95.00
Barela,KG,Rs 130.00,Rs 140.00,Rs 135.00
Arum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 80.00,Rs 90.00,Rs 85.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
