commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Big(Indian),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Local),KG,Rs 8.00,Rs 15.00,Rs 11.25
Tomato Small(Tunnel),KG,Rs 8.00,Rs 15.00,Rs 12.20
Tomato Small(Indian),KG,Rs 15.00,Rs 20.00,Rs 17.50
Tomato Small(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.50
Potato Red,KG,Rs 26.00,Rs 28.00,Rs 27.00
Potato Red(Indian),KG,Rs 24.00,Rs 26.00,Rs 25.00
Potato White,KG,Rs 18.00,Rs 20.00,Rs 19.00
Onion Dry (Indian),KG,Rs 80.00,Rs 85.00,Rs 82.50
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Carrot(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage(Terai),KG,Rs 10.00,Rs 15.00,Rs 12.50
Cabbage,KG,Rs 12.00,Rs 16.00,Rs 14.33
Cauli Local,KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local(Jyapu),KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Terai,KG,Rs 18.00,Rs 25.00,Rs 21.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Local),KG,Rs 30.00,Rs 35.00,Rs 32.50
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 32.50
Brinjal Long,KG,Rs 45.00,Rs 50.00,Rs 47.50
Brinjal Round,KG,Rs 45.00,Rs 50.00,Rs 48.33
Green Peas,KG,Rs 65.00,Rs 75.00,Rs 70.00
French Bean(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
French Bean(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Sword Bean,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bitter Gourd,KG,Rs 110.00,Rs 120.00,Rs 116.67
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 27.50
Squash(Long),KG,Rs 20.00,Rs 25.00,Rs 22.50
Squash(Round),KG,Rs 20.00,Rs 25.00,Rs 22.50
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 100.00,Rs 110.00,Rs 105.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Barela,KG,Rs 35.00,Rs 45.00,Rs 40.00
Arum,KG,Rs 45.00,Rs 55.00,Rs 50.00
Christophine,KG,Rs 50.00,Rs 60.00,Rs 56.67
Brd Leaf Mustard,KG,Rs 25.00,Rs 30.00,Rs 28.33
Spinach Leaf,KG,Rs 25.00,Rs 30.00,Rs 28.33
Cress Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Mustard Leaf,KG,Rs 25.00,Rs 30.00,Rs 28.33
Fenugreek Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Onion Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bakula,KG,Rs 90.00,Rs 100.00,Rs 96.67
Yam,KG,Rs 70.00,Rs 80.00,Rs 75.00
Mushroom(Kanya),KG,Rs 130.00,Rs 150.00,Rs 140.00
Mushroom(Button),KG,Rs 260.00,Rs 280.00,Rs 270.00
Brocauli,KG,Rs 35.00,Rs 45.00,Rs 40.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Red Cabbbage,KG,Rs 100.00,Rs 120.00,Rs 110.00
Lettuce,KG,Rs 70.00,Rs 80.00,Rs 76.67
Knolkhol,KG,Rs 80.00,Rs 90.00,Rs 86.67
Celery,KG,Rs 220.00,Rs 250.00,Rs 235.00
Parseley,KG,Rs 350.00,Rs 400.00,Rs 375.00
Fennel Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
