commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Tunnel),KG,Rs 45.00,Rs 55.00,Rs 48.75
Tomato Small(Terai),KG,Rs 45.00,Rs 55.00,Rs 48.75
Potato Red,KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato Red(Indian),KG,Rs 38.00,Rs 40.00,Rs 39.00
Potato White,KG,Rs 30.00,Rs 32.00,Rs 31.00
Onion Dry (Indian),KG,Rs 75.00,Rs 80.00,Rs 78.00
Carrot(Terai),KG,Rs 25.00,Rs 30.00,Rs 28.00
Cabbage(Local),KG,Rs 20.00,Rs 28.00,Rs 24.00
Cabbage,KG,Rs 20.00,Rs 26.00,Rs 23.40
Cauli Local,KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 46.67
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Long,KG,Rs 70.00,Rs 80.00,Rs 76.00
Brinjal Round,KG,Rs 70.00,Rs 80.00,Rs 75.00
Cow pea(Long),KG,Rs 170.00,Rs 180.00,Rs 176.00
Green Peas,KG,Rs 65.00,Rs 75.00,Rs 70.00
French Bean(Local),KG,Rs 65.00,Rs 75.00,Rs 70.00
French Bean(Hybrid),KG,Rs 65.00,Rs 75.00,Rs 70.00
French Bean(Rajma),KG,Rs 110.00,Rs 120.00,Rs 116.67
Sword Bean,KG,Rs 100.00,Rs 110.00,Rs 106.67
Bitter Gourd,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bottle Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pointed Gourd(Terai),KG,Rs 140.00,Rs 150.00,Rs 145.00
Smooth Gourd,KG,Rs 80.00,Rs 90.00,Rs 86.00
Pumpkin,KG,Rs 45.00,Rs 50.00,Rs 48.00
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 46.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 110.00,Rs 120.00,Rs 115.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 50.00,Rs 60.00,Rs 56.00
Arum,KG,Rs 110.00,Rs 120.00,Rs 115.00
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 45.00,Rs 43.33
Spinach Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cress Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Bakula,KG,Rs 40.00,Rs 50.00,Rs 45.00
Yam,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mushroom(Kanya),KG,Rs 120.00,Rs 130.00,Rs 126.00
Mushroom(Button),KG,Rs 240.00,Rs 280.00,Rs 260.00
Asparagus,KG,Rs 600.00,Rs 800.00,Rs 700.00
Neuro,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brocauli,KG,Rs 45.00,Rs 50.00,Rs 48.33
Sugarbeet,KG,Rs 60.00,Rs 70.00,Rs 66.67
Drumstick,KG,Rs 130.00,Rs 150.00,Rs 140.00
Bauhania flower,KG,Rs 250.00,Rs 300.00,Rs 275.00
Red Cabbbage,KG,Rs 50.00,Rs 60.00,Rs 55.00
Lettuce,KG,Rs 70.00,Rs 80.00,Rs 76.67
Knolkhol,KG,Rs 60.00,Rs 70.00,Rs 66.67
Celery,KG,Rs 90.00,Rs 100.00,Rs 96.67
Parseley,KG,Rs 180.00,Rs 200.00,Rs 190.00
Fennel Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mint,KG,Rs 180.00,Rs 200.00,Rs 190.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 100.00,Rs 120.00,Rs 110.00
Tofu,KG,Rs 150.00,Rs 170.00,Rs 160.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Jholey),KG,Rs 220.00,Rs 250.00,Rs 235.00
Apple(Fuji),KG,Rs 300.00,Rs 350.00,Rs 325.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 125.00
Lime,KG,Rs 250.00,Rs 280.00,Rs 264.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Grapes(Green),KG,Rs 130.00,Rs 150.00,Rs 140.00
Grapes(Black),KG,Rs 200.00,Rs 220.00,Rs 210.00
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 45.00,Rs 50.00,Rs 47.50
Sweet Orange,KG,Rs 130.00,Rs 140.00,Rs 135.00
Mandarin,KG,Rs 250.00,Rs 260.00,Rs 255.00
Pineapple,1 Pc,Rs 140.00,Rs 150.00,Rs 145.00
Cucumber(Local),KG,Rs 110.00,Rs 130.00,Rs 120.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Jack Fruit,KG,Rs 100.00,Rs 120.00,Rs 110.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Chinese),KG,Rs 200.00,Rs 220.00,Rs 210.00
Papaya(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Guava,KG,Rs 200.00,Rs 220.00,Rs 210.00
Mombin,KG,Rs 140.00,Rs 150.00,Rs 146.67
Kinnow,KG,Rs 90.00,Rs 100.00,Rs 96.67
Strawberry,KG,Rs 250.00,Rs 350.00,Rs 300.00
Kiwi,KG,Rs 400.00,Rs 450.00,Rs 425.00
Ginger,KG,Rs 200.00,Rs 220.00,Rs 210.00
Chilli Dry,KG,Rs 420.00,Rs 480.00,Rs 450.00
Chilli Green,KG,Rs 120.00,Rs 140.00,Rs 130.00
Chilli Green(Bullet),KG,Rs 120.00,Rs 140.00,Rs 130.00
Chilli Green(Machhe),KG,Rs 100.00,Rs 120.00,Rs 110.00
Capsicum,KG,Rs 130.00,Rs 140.00,Rs 135.00
Garlic Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Coriander Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
Garlic Dry Chinese,KG,Rs 230.00,Rs 250.00,Rs 240.00
Garlic Dry Nepali,KG,Rs 180.00,Rs 190.00,Rs 186.67
Clive Green,KG,Rs 120.00,Rs 130.00,Rs 125.00
Fish Fresh(Rahu),KG,Rs 340.00,Rs 360.00,Rs 350.00
Fish Fresh(Bachuwa),KG,Rs 260.00,Rs 270.00,Rs 265.00
Fish Fresh(Chhadi),KG,Rs 260.00,Rs 280.00,Rs 270.00
Tree Tomato,Kg,Rs 150.00,Rs 160.00,Rs 155.00
