commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 60.00,Rs 70.00,Rs 66.67
Tomato Big(Indian),KG,Rs 60.00,Rs 70.00,Rs 66.67
Tomato Small(Local),KG,Rs 40.00,Rs 45.00,Rs 42.00
Tomato Small(Tunnel),KG,Rs 40.00,Rs 45.00,Rs 42.50
Tomato Small(Indian),KG,Rs 40.00,Rs 45.00,Rs 42.50
Tomato Small(Terai),KG,Rs 50.00,Rs 55.00,Rs 52.50
Potato Red,KG,Rs 24.00,Rs 26.00,Rs 25.00
Potato Red(Indian),KG,Rs 20.00,Rs 22.00,Rs 21.33
Potato White,KG,Rs 17.00,Rs 18.00,Rs 17.67
Onion Dry (Indian),KG,Rs 35.00,Rs 37.00,Rs 36.00
Carrot(Local),KG,Rs 30.00,Rs 35.00,Rs 33.33
Carrot(Terai),KG,Rs 25.00,Rs 30.00,Rs 28.33
Cabbage(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage(Terai),KG,Rs 15.00,Rs 20.00,Rs 17.50
Cabbage,KG,Rs 15.00,Rs 20.00,Rs 17.50
Cauli Local,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish Red,KG,Rs 60.00,Rs 70.00,Rs 66.67
Raddish White(Local),KG,Rs 40.00,Rs 45.00,Rs 43.33
Raddish White(Hybrid),KG,Rs 45.00,Rs 50.00,Rs 48.33
Brinjal Long,KG,Rs 60.00,Rs 70.00,Rs 65.00
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cow pea(Long),KG,Rs 170.00,Rs 180.00,Rs 176.67
Green Peas,KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Rajma),KG,Rs 90.00,Rs 100.00,Rs 96.67
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bitter Gourd,KG,Rs 110.00,Rs 120.00,Rs 116.67
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pointed Gourd(Terai),KG,Rs 140.00,Rs 150.00,Rs 145.00
Smooth Gourd,KG,Rs 110.00,Rs 120.00,Rs 116.67
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 20.00,Rs 30.00,Rs 25.00
Squash(Round),KG,Rs 20.00,Rs 30.00,Rs 25.00
Turnip,KG,Rs 60.00,Rs 70.00,Rs 66.67
Okara,KG,Rs 110.00,Rs 120.00,Rs 116.67
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 50.00,Rs 60.00,Rs 56.67
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 40.00,Rs 45.00,Rs 43.33
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 66.67
Spinach Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cress Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 60.00,Rs 70.00,Rs 66.67
Onion Green,KG,Rs 50.00,Rs 60.00,Rs 56.67
