commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 65.00,Rs 70.00,Rs 68.00
Tomato Big(Indian),KG,Rs 65.00,Rs 70.00,Rs 68.00
Tomato Small(Local),KG,Rs 40.00,Rs 45.00,Rs 42.00
Tomato Small(Tunnel),KG,Rs 40.00,Rs 45.00,Rs 42.00
Tomato Small(Indian),KG,Rs 45.00,Rs 50.00,Rs 48.00
Tomato Small(Terai),KG,Rs 45.00,Rs 50.00,Rs 48.00
Potato Red,KG,Rs 48.00,Rs 50.00,Rs 49.00
Potato Red(Indian),KG,Rs 38.00,Rs 40.00,Rs 39.00
Onion Dry (Indian),KG,Rs 100.00,Rs 105.00,Rs 102.00
Onion Dry (Chinese),KG,Rs 70.00,Rs 75.00,Rs 72.00
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Carrot(Terai),KG,Rs 45.00,Rs 50.00,Rs 48.00
Cabbage(Local),KG,Rs 40.00,Rs 45.00,Rs 42.00
Cabbage(Terai),KG,Rs 40.00,Rs 45.00,Rs 42.00
Cabbage,KG,Rs 40.00,Rs 45.00,Rs 42.00
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local(Jyapu),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Terai,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 28.00
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 28.00
Brinjal Long,KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 55.00
Green Peas,KG,Rs 75.00,Rs 80.00,Rs 78.00
French Bean(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
French Bean(Hybrid),KG,Rs 100.00,Rs 110.00,Rs 105.00
French Bean(Rajma),KG,Rs 45.00,Rs 50.00,Rs 48.00
Sword Bean,KG,Rs 65.00,Rs 70.00,Rs 68.00
Bitter Gourd,KG,Rs 120.00,Rs 130.00,Rs 125.00
Bottle Gourd,KG,Rs 45.00,Rs 50.00,Rs 48.00
Pumpkin,KG,Rs 40.00,Rs 45.00,Rs 42.00
Squash(Long),KG,Rs 35.00,Rs 40.00,Rs 38.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Okara,KG,Rs 110.00,Rs 120.00,Rs 115.00
Sweet Potato,KG,Rs 60.00,Rs 65.00,Rs 62.00
Arum,KG,Rs 45.00,Rs 50.00,Rs 48.00
Christophine,KG,Rs 45.00,Rs 50.00,Rs 48.00
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 35.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cress Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Green,KG,Rs 120.00,Rs 130.00,Rs 125.00
Bakula,KG,Rs 75.00,Rs 80.00,Rs 78.00
