commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Tomato Small(Local),KG,Rs 30.00,Rs 40.00,Rs 36.00
Tomato Small(Tunnel),KG,Rs 35.00,Rs 45.00,Rs 42.00
Potato Red,KG,Rs 70.00,Rs 72.00,Rs 71.20
Potato Red(Indian),KG,Rs 32.00,Rs 36.00,Rs 34.40
Potato Red(Mude),KG,Rs 44.00,Rs 46.00,Rs 45.00
Onion Dry (Indian),KG,Rs 70.00,Rs 72.00,Rs 71.20
Carrot(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local,KG,Rs 70.00,Rs 90.00,Rs 82.50
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 46.67
Brinjal Long,KG,Rs 25.00,Rs 30.00,Rs 28.33
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 120.00,Rs 140.00,Rs 130.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.00
Green Peas,KG,Rs 180.00,Rs 200.00,Rs 190.00
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 36.67
French Bean(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 36.67
French Bean(Rajma),KG,Rs 140.00,Rs 150.00,Rs 146.67
Sword Bean,KG,Rs 70.00,Rs 80.00,Rs 75.00
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 56.67
Snake Gourd,KG,Rs 20.00,Rs 30.00,Rs 26.67
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pumpkin,KG,Rs 25.00,Rs 35.00,Rs 31.25
Squash(Round),KG,Rs 40.00,Rs 50.00,Rs 46.67
Turnip,KG,Rs 90.00,Rs 100.00,Rs 96.67
Okara,KG,Rs 40.00,Rs 50.00,Rs 46.67
Sweet Potato,KG,Rs 90.00,Rs 100.00,Rs 96.67
Barela,KG,Rs 30.00,Rs 40.00,Rs 34.00
Arum,KG,Rs 30.00,Rs 40.00,Rs 35.00
Christophine,KG,Rs 10.00,Rs 15.00,Rs 13.33
Brd Leaf Mustard,KG,Rs 50.00,Rs 60.00,Rs 56.67
Spinach Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Cress Leaf,KG,Rs 140.00,Rs 150.00,Rs 146.67
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 120.00,Rs 150.00,Rs 135.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bakula,KG,Rs 160.00,Rs 180.00,Rs 170.00
Mushroom(Kanya),KG,Rs 150.00,Rs 180.00,Rs 166.00
Mushroom(Button),KG,Rs 280.00,Rs 300.00,Rs 292.00
Asparagus,KG,Rs 600.00,Rs 700.00,Rs 650.00
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 113.33
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 220.00,Rs 250.00,Rs 235.00
Lettuce,KG,Rs 250.00,Rs 300.00,Rs 275.00
Celery,KG,Rs 400.00,Rs 500.00,Rs 450.00
Fennel Leaf,KG,Rs 120.00,Rs 150.00,Rs 135.00
Mint,KG,Rs 400.00,Rs 500.00,Rs 450.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tofu,KG,Rs 80.00,Rs 90.00,Rs 86.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Jholey),KG,Rs 150.00,Rs 160.00,Rs 156.67
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 96.67
Lime,KG,Rs 140.00,Rs 150.00,Rs 145.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 325.00
Orange(Indian),KG,Rs 110.00,Rs 120.00,Rs 115.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 66.67
Sweet Orange,KG,Rs 110.00,Rs 120.00,Rs 116.67
Pineapple,1 Pc,Rs 140.00,Rs 150.00,Rs 146.67
Cucumber(Local),KG,Rs 30.00,Rs 40.00,Rs 36.67
Cucumber(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 26.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Local),KG,Rs 70.00,Rs 80.00,Rs 76.67
Pear(Chinese),KG,Rs 190.00,Rs 200.00,Rs 196.67
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 93.33
Guava,KG,Rs 120.00,Rs 150.00,Rs 135.00
Mombin,KG,Rs 90.00,Rs 100.00,Rs 95.00
Kiwi,KG,Rs 200.00,Rs 250.00,Rs 225.00
Ginger,KG,Rs 50.00,Rs 60.00,Rs 56.00
Chilli Dry,KG,Rs 300.00,Rs 320.00,Rs 308.00
Chilli Green,KG,Rs 80.00,Rs 90.00,Rs 88.00
Chilli Green(Bullet),KG,Rs 140.00,Rs 150.00,Rs 145.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 76.67
Chilli Green(Akbare),KG,Rs 120.00,Rs 150.00,Rs 135.00
Capsicum,KG,Rs 160.00,Rs 180.00,Rs 170.00
Garlic Green,KG,Rs 300.00,Rs 350.00,Rs 325.00
Coriander Green,KG,Rs 100.00,Rs 150.00,Rs 125.00
Garlic Dry Chinese,KG,Rs 240.00,Rs 250.00,Rs 246.00
Garlic Dry Nepali,KG,Rs 180.00,Rs 190.00,Rs 185.00
Clive Dry,KG,Rs 280.00,Rs 300.00,Rs 290.00
Clive Green,KG,Rs 150.00,Rs 180.00,Rs 165.00
Fish Fresh(Rahu),KG,Rs 280.00,Rs 290.00,Rs 285.00
Fish Fresh(Bachuwa),KG,Rs 225.00,Rs 235.00,Rs 230.00
