commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Potato Red,KG,Rs 35.00,Rs 40.00,Rs 38.00
Potato White,KG,Rs 30.00,Rs 35.00,Rs 33.00
Onion Dry (Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Carrot(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Terai,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Long,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brinjal Round,KG,Rs 80.00,Rs 90.00,Rs 85.00
Green Peas,KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Bitter Gourd,KG,Rs 180.00,Rs 200.00,Rs 190.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Long),KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 120.00,Rs 130.00,Rs 125.00
Arum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 40.00,Rs 50.00,Rs 45.00
Brd Leaf Mustard,KG,Rs 45.00,Rs 50.00,Rs 48.00
Spinach Leaf,KG,Rs 45.00,Rs 50.00,Rs 48.00
Cress Leaf,KG,Rs 45.00,Rs 50.00,Rs 48.00
Mustard Leaf,KG,Rs 45.00,Rs 50.00,Rs 48.00
Fenugreek Leaf,KG,Rs 45.00,Rs 50.00,Rs 48.00
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bakula,KG,Rs 90.00,Rs 100.00,Rs 95.00
Yam,KG,Rs 55.00,Rs 60.00,Rs 58.00
Mushroom(Kanya),KG,Rs 150.00,Rs 160.00,Rs 155.00
Brocauli,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Red Cabbbage,KG,Rs 45.00,Rs 50.00,Rs 48.00
Lettuce,KG,Rs 45.00,Rs 50.00,Rs 48.00
Knolkhol,KG,Rs 45.00,Rs 50.00,Rs 48.00
Celery,KG,Rs 100.00,Rs 110.00,Rs 105.00
Parseley,KG,Rs 100.00,Rs 110.00,Rs 105.00
Fennel Leaf,KG,Rs 45.00,Rs 50.00,Rs 48.00
Mint,KG,Rs 110.00,Rs 120.00,Rs 115.00
Turnip A,KG,Rs 45.00,Rs 50.00,Rs 48.00
Tamarind,KG,Rs 130.00,Rs 140.00,Rs 135.00
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tofu,KG,Rs 70.00,Rs 80.00,Rs 75.00
Gundruk,KG,Rs 180.00,Rs 200.00,Rs 190.00
Apple(Jholey),KG,Rs 100.00,Rs 110.00,Rs 105.00
Banana,Per Dozen,Rs 85.00,Rs 90.00,Rs 88.00
Lime,KG,Rs 550.00,Rs 600.00,Rs 575.00
Pomegranate,KG,Rs 200.00,Rs 220.00,Rs 210.00
Grapes(Green),KG,Rs 130.00,Rs 140.00,Rs 135.00
Orange(Nepali),KG,Rs 100.00,Rs 110.00,Rs 105.00
Water Melon(Green),KG,Rs 40.00,Rs 50.00,Rs 45.00
Sweet Orange,KG,Rs 100.00,Rs 110.00,Rs 105.00
Pineapple,1 Pc,Rs 100.00,Rs 110.00,Rs 105.00
Cucumber(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Mombin,KG,Rs 90.00,Rs 100.00,Rs 95.00
Ginger,KG,Rs 60.00,Rs 70.00,Rs 65.00
Chilli Dry,KG,Rs 220.00,Rs 250.00,Rs 235.00
Chilli Green,KG,Rs 110.00,Rs 120.00,Rs 115.00
Capsicum,KG,Rs 90.00,Rs 100.00,Rs 95.00
Garlic Green,KG,Rs 60.00,Rs 70.00,Rs 65.00
Coriander Green,KG,Rs 60.00,Rs 70.00,Rs 65.00
Garlic Dry Chinese,KG,Rs 220.00,Rs 250.00,Rs 235.00
Fish Fresh,KG,Rs 250.00,Rs 260.00,Rs 255.00
