commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Big(Indian),KG,Rs 45.00,Rs 55.00,Rs 50.00
Tomato Small(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Tunnel),KG,Rs 60.00,Rs 80.00,Rs 70.00
Potato Red(Indian),KG,Rs 38.00,Rs 40.00,Rs 39.00
Onion Dry (Indian),KG,Rs 95.00,Rs 100.00,Rs 97.50
Carrot(Local),KG,Rs 140.00,Rs 150.00,Rs 145.00
Cabbage(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 113.33
Raddish White(Hybrid),KG,Rs 25.00,Rs 35.00,Rs 31.00
Cow pea(Long),KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Okara,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 20.00,Rs 25.00,Rs 22.50
Brd Leaf Mustard,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Mushroom(Kanya),KG,Rs 50.00,Rs 80.00,Rs 66.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 375.00
Brocauli,KG,Rs 120.00,Rs 150.00,Rs 135.00
Lettuce,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 126.67
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 320.00,Rs 350.00,Rs 335.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 155.00
Lime,KG,Rs 150.00,Rs 180.00,Rs 165.00
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 375.00
Grapes(Black),KG,Rs 400.00,Rs 420.00,Rs 410.00
Orange(Indian),KG,Rs 140.00,Rs 150.00,Rs 145.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mandarin,KG,Rs 320.00,Rs 350.00,Rs 335.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 165.00
Cucumber(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cucumber(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Indian),KG,Rs 110.00,Rs 120.00,Rs 115.00
Kiwi,KG,Rs 200.00,Rs 300.00,Rs 250.00
Avocado,KG,Rs 200.00,Rs 300.00,Rs 250.00
Ginger,KG,Rs 150.00,Rs 160.00,Rs 155.00
Chilli Dry,KG,Rs 450.00,Rs 500.00,Rs 475.00
Chilli Green,KG,Rs 120.00,Rs 140.00,Rs 130.00
Capsicum,KG,Rs 140.00,Rs 160.00,Rs 150.00
Coriander Green,KG,Rs 200.00,Rs 250.00,Rs 233.33
Garlic Dry Chinese,KG,Rs 250.00,Rs 260.00,Rs 256.67
Fish Fresh(Rahu),KG,Rs 360.00,Rs 370.00,Rs 365.00
Fish Fresh(Bachuwa),KG,Rs 260.00,Rs 270.00,Rs 265.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 260.00,Rs 250.00
Fish Fresh(Mungari),KG,Rs 230.00,Rs 250.00,Rs 240.00
Tree Tomato,Kg,Rs 120.00,Rs 140.00,Rs 130.00
