commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 55.00,Rs 52.50
Tomato Big(Indian),KG,Rs 50.00,Rs 55.00,Rs 52.50
Tomato Small(Local),KG,Rs 45.00,Rs 55.00,Rs 49.00
Tomato Small(Tunnel),KG,Rs 40.00,Rs 50.00,Rs 46.00
Tomato Small(Indian),KG,Rs 50.00,Rs 55.00,Rs 51.25
Tomato Small(Terai),KG,Rs 45.00,Rs 55.00,Rs 50.00
Potato Red,KG,Rs 50.00,Rs 55.00,Rs 52.50
Potato Red(Indian),KG,Rs 48.00,Rs 52.00,Rs 50.00
Potato White,KG,Rs 28.00,Rs 32.00,Rs 30.00
Onion Dry (Indian),KG,Rs 70.00,Rs 75.00,Rs 72.50
Onion Dry (Chinese),KG,Rs 55.00,Rs 60.00,Rs 57.50
Carrot(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 25.00,Rs 35.00,Rs 28.75
Cabbage(Terai),KG,Rs 24.00,Rs 30.00,Rs 26.33
Cabbage,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Terai,KG,Rs 30.00,Rs 35.00,Rs 32.50
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.50
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 18.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 40.00,Rs 45.00,Rs 42.50
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 46.67
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sponge Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Long),KG,Rs 15.00,Rs 20.00,Rs 17.50
Squash(Round),KG,Rs 35.00,Rs 40.00,Rs 38.33
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 100.00,Rs 110.00,Rs 105.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 76.67
Barela,KG,Rs 80.00,Rs 90.00,Rs 86.67
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
