commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 70.00,Rs 80.00,Rs 75.00
Tomato Small(Local),KG,Rs 25.00,Rs 35.00,Rs 30.00
Tomato Small(Tunnel),KG,Rs 40.00,Rs 50.00,Rs 45.00
Potato Red,KG,Rs 41.00,Rs 43.00,Rs 42.00
Potato Red(Indian),KG,Rs 34.00,Rs 36.00,Rs 34.80
Potato Red(Mude),KG,Rs 35.00,Rs 38.00,Rs 36.50
Potato White,KG,Rs 30.00,Rs 32.00,Rs 31.00
Onion Dry (Indian),KG,Rs 33.00,Rs 35.00,Rs 34.00
Carrot(Local),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cabbage(Local),KG,Rs 70.00,Rs 90.00,Rs 80.00
Cauli Local,KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local(Jyapu),KG,Rs 60.00,Rs 70.00,Rs 65.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Brinjal Long,KG,Rs 20.00,Rs 30.00,Rs 25.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 36.67
Cow pea(Long),KG,Rs 40.00,Rs 50.00,Rs 44.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 86.67
Soyabean Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Bitter Gourd,KG,Rs 25.00,Rs 30.00,Rs 27.50
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 20.00,Rs 25.00,Rs 23.33
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
