commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 45.00,Rs 50.00,Rs 47.50
Tomato Big(Indian),KG,Rs 55.00,Rs 60.00,Rs 58.33
Tomato Small(Local),KG,Rs 20.00,Rs 25.00,Rs 22.50
Tomato Small(Tunnel),KG,Rs 25.00,Rs 30.00,Rs 28.20
Potato Red(Indian),KG,Rs 42.00,Rs 44.00,Rs 43.00
Onion Dry (Indian),KG,Rs 42.00,Rs 43.00,Rs 42.50
Carrot(Local),KG,Rs 150.00,Rs 180.00,Rs 165.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 45.00,Rs 55.00,Rs 50.00
Cauli Local,KG,Rs 70.00,Rs 80.00,Rs 75.00
Cauli Local(Jyapu),KG,Rs 100.00,Rs 120.00,Rs 110.00
Brinjal Long,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 75.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
French Bean(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Sword Bean,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pointed Gourd(Local),KG,Rs 50.00,Rs 55.00,Rs 52.50
Pointed Gourd(Terai),KG,Rs 50.00,Rs 55.00,Rs 52.50
Smooth Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pumpkin,KG,Rs 50.00,Rs 60.00,Rs 55.00
Squash(Round),KG,Rs 50.00,Rs 60.00,Rs 55.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 50.00,Rs 60.00,Rs 55.00
Barela,KG,Rs 120.00,Rs 130.00,Rs 126.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 150.00,Rs 180.00,Rs 163.33
Spinach Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Cress Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Fenugreek Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Onion Green,KG,Rs 120.00,Rs 150.00,Rs 140.00
Mushroom(Kanya),KG,Rs 120.00,Rs 150.00,Rs 135.00
Mushroom(Button),KG,Rs 450.00,Rs 500.00,Rs 483.33
Asparagus,KG,Rs 500.00,Rs 700.00,Rs 600.00
Brocauli,KG,Rs 200.00,Rs 250.00,Rs 225.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Lettuce,KG,Rs 150.00,Rs 160.00,Rs 155.00
Celery,KG,Rs 250.00,Rs 300.00,Rs 275.00
Fennel Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 100.00,Rs 110.00,Rs 106.67
Tofu,KG,Rs 100.00,Rs 110.00,Rs 105.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 250.00,Rs 300.00,Rs 275.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 125.00
Lime,KG,Rs 200.00,Rs 220.00,Rs 210.00
Pomegranate,KG,Rs 380.00,Rs 400.00,Rs 390.00
Orange(Indian),KG,Rs 140.00,Rs 150.00,Rs 145.00
Water Melon(Green),KG,Rs 100.00,Rs 110.00,Rs 103.33
Sweet Orange,KG,Rs 120.00,Rs 130.00,Rs 125.00
Mandarin,KG,Rs 280.00,Rs 300.00,Rs 290.00
Pineapple,1 Pc,Rs 220.00,Rs 250.00,Rs 235.00
Cucumber(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Pear(Chinese),KG,Rs 380.00,Rs 400.00,Rs 390.00
Papaya(Nepali),KG,Rs 50.00,Rs 60.00,Rs 56.67
