commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Tomato Small(Local),KG,Rs 15.00,Rs 25.00,Rs 19.50
Tomato Small(Tunnel),KG,Rs 25.00,Rs 40.00,Rs 32.50
Potato Red,KG,Rs 45.00,Rs 50.00,Rs 47.67
Potato Red(Indian),KG,Rs 38.00,Rs 40.00,Rs 39.00
Potato White,KG,Rs 35.00,Rs 40.00,Rs 37.67
Onion Dry (Indian),KG,Rs 94.00,Rs 98.00,Rs 95.75
Carrot(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 8.00,Rs 15.00,Rs 11.25
Cauli Local(Jyapu),KG,Rs 15.00,Rs 20.00,Rs 17.67
Raddish Red,KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Local),KG,Rs 10.00,Rs 15.00,Rs 12.33
Raddish White(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Long,KG,Rs 15.00,Rs 20.00,Rs 17.67
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cow pea(Long),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cowpea(Short),KG,Rs 30.00,Rs 40.00,Rs 35.00
Green Peas,KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 25.00
French Bean(Rajma),KG,Rs 70.00,Rs 80.00,Rs 75.00
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bitter Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Bottle Gourd,KG,Rs 20.00,Rs 30.00,Rs 25.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Smooth Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 10.00,Rs 15.00,Rs 12.33
Squash(Round),KG,Rs 10.00,Rs 15.00,Rs 12.33
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Potato,KG,Rs 50.00,Rs 60.00,Rs 55.00
Barela,KG,Rs 20.00,Rs 30.00,Rs 25.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 10.00,Rs 15.00,Rs 12.33
Brd Leaf Mustard,KG,Rs 30.00,Rs 40.00,Rs 35.00
Spinach Leaf,KG,Rs 80.00,Rs 90.00,Rs 85.00
Cress Leaf,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mustard Leaf,KG,Rs 30.00,Rs 40.00,Rs 35.00
Fenugreek Leaf,KG,Rs 80.00,Rs 90.00,Rs 85.00
Onion Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bakula,KG,Rs 70.00,Rs 80.00,Rs 75.00
Yam,KG,Rs 60.00,Rs 70.00,Rs 65.00
Mushroom(Kanya),KG,Rs 100.00,Rs 120.00,Rs 108.75
Mushroom(Button),KG,Rs 250.00,Rs 300.00,Rs 276.67
Asparagus,KG,Rs 800.00,"Rs 1,000.00",Rs 900.00
Brocauli,KG,Rs 30.00,Rs 40.00,Rs 35.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 75.00
Red Cabbbage,KG,Rs 150.00,Rs 200.00,Rs 176.67
Lettuce,KG,Rs 120.00,Rs 150.00,Rs 135.00
Celery,KG,Rs 120.00,Rs 150.00,Rs 135.00
Parseley,KG,Rs 300.00,Rs 350.00,Rs 325.00
Fennel Leaf,KG,Rs 80.00,Rs 90.00,Rs 85.00
Mint,KG,Rs 300.00,Rs 350.00,Rs 325.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 120.00,Rs 130.00,Rs 125.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Jholey),KG,Rs 220.00,Rs 250.00,Rs 235.00
Apple(Fuji),KG,Rs 320.00,Rs 350.00,Rs 335.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 155.00
Lime,KG,Rs 140.00,Rs 160.00,Rs 150.00
Pomegranate,KG,Rs 400.00,Rs 450.00,Rs 425.00
Grapes(Black),KG,Rs 380.00,Rs 400.00,Rs 390.00
Orange(Nepali),KG,Rs 100.00,Rs 120.00,Rs 110.00
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 65.00
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 235.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 165.00
Cucumber(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cucumber(Hybrid),KG,Rs 15.00,Rs 20.00,Rs 17.67
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 80.00,Rs 90.00,Rs 85.00
Papaya(Indian),KG,Rs 140.00,Rs 160.00,Rs 150.00
Guava,KG,Rs 220.00,Rs 250.00,Rs 235.00
Mombin,KG,Rs 70.00,Rs 80.00,Rs 75.00
Kinnow,KG,Rs 200.00,Rs 300.00,Rs 250.00
Strawberry,KG,Rs 400.00,Rs 450.00,Rs 425.00
Kiwi,KG,Rs 200.00,Rs 300.00,Rs 250.00
Avocado,KG,Rs 200.00,Rs 300.00,Rs 250.00
Amla,KG,Rs 70.00,Rs 80.00,Rs 75.00
Ginger,KG,Rs 150.00,Rs 170.00,Rs 160.00
Chilli Dry,KG,Rs 480.00,Rs 500.00,Rs 490.00
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 65.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Akbare),KG,Rs 200.00,Rs 250.00,Rs 226.67
Capsicum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Garlic Green,KG,Rs 100.00,Rs 130.00,Rs 116.67
Coriander Green,KG,Rs 80.00,Rs 100.00,Rs 90.00
Garlic Dry Chinese,KG,Rs 280.00,Rs 290.00,Rs 285.00
Garlic Dry Nepali,KG,Rs 280.00,Rs 300.00,Rs 290.00
Clive Dry,KG,Rs 180.00,Rs 200.00,Rs 190.00
Clive Green,KG,Rs 100.00,Rs 120.00,Rs 110.00
Fish Fresh(Rahu),KG,Rs 350.00,Rs 360.00,Rs 355.00
Fish Fresh(Bachuwa),KG,Rs 250.00,Rs 260.00,Rs 255.00
Fish Fresh(Chhadi),KG,Rs 250.00,Rs 260.00,Rs 255.00
Fish Fresh(Mungari),KG,Rs 210.00,Rs 220.00,Rs 215.00
Tree Tomato,Kg,Rs 60.00,Rs 70.00,Rs 65.00
