commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 110.00,Rs 120.00,Rs 116.67
Tomato Small(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Tomato Small(Tunnel),KG,Rs 75.00,Rs 85.00,Rs 80.00
Tomato Small(Indian),KG,Rs 60.00,Rs 70.00,Rs 66.67
Potato Red,KG,Rs 60.00,Rs 66.00,Rs 62.40
Potato Red(Indian),KG,Rs 40.00,Rs 45.00,Rs 43.00
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 47.00
Potato White,KG,Rs 48.00,Rs 52.00,Rs 50.00
Onion Dry (Indian),KG,Rs 64.00,Rs 66.00,Rs 65.00
Carrot(Local),KG,Rs 120.00,Rs 140.00,Rs 130.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local,KG,Rs 80.00,Rs 100.00,Rs 88.00
Cauli Local(Jyapu),KG,Rs 110.00,Rs 120.00,Rs 115.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Long,KG,Rs 70.00,Rs 80.00,Rs 76.67
Brinjal Round,KG,Rs 80.00,Rs 90.00,Rs 86.67
Cow pea(Long),KG,Rs 120.00,Rs 140.00,Rs 128.00
Cowpea(Short),KG,Rs 100.00,Rs 110.00,Rs 105.00
Green Peas,KG,Rs 220.00,Rs 250.00,Rs 235.00
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Rajma),KG,Rs 140.00,Rs 150.00,Rs 146.67
Sword Bean,KG,Rs 110.00,Rs 120.00,Rs 116.67
Bitter Gourd,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bottle Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pointed Gourd(Local),KG,Rs 90.00,Rs 100.00,Rs 96.67
Pointed Gourd(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.33
Squash(Long),KG,Rs 40.00,Rs 50.00,Rs 46.67
Squash(Round),KG,Rs 30.00,Rs 40.00,Rs 34.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 76.67
Okara,KG,Rs 110.00,Rs 120.00,Rs 115.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 66.67
Barela,KG,Rs 30.00,Rs 40.00,Rs 36.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 56.67
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 50.00,Rs 60.00,Rs 56.67
Spinach Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Cress Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bakula,KG,Rs 110.00,Rs 120.00,Rs 116.67
Yam,KG,Rs 110.00,Rs 120.00,Rs 116.67
Mushroom(Kanya),KG,Rs 100.00,Rs 120.00,Rs 112.00
Mushroom(Button),KG,Rs 300.00,Rs 350.00,Rs 325.00
Asparagus,KG,Rs 999.99,Rs 999.99,Rs 999.99
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 113.33
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 150.00,Rs 180.00,Rs 170.00
Lettuce,KG,Rs 80.00,Rs 90.00,Rs 86.67
Celery,KG,Rs 400.00,Rs 500.00,Rs 466.67
Fennel Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Mint,KG,Rs 400.00,Rs 500.00,Rs 450.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tofu,KG,Rs 90.00,Rs 100.00,Rs 96.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 233.33
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 293.33
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 96.67
Lime,KG,Rs 120.00,Rs 130.00,Rs 125.00
Pomegranate,KG,Rs 320.00,Rs 350.00,Rs 340.00
Grapes(Green),KG,Rs 280.00,Rs 300.00,Rs 293.33
Orange(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 66.67
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 146.67
Mandarin,KG,Rs 300.00,Rs 350.00,Rs 325.00
Pineapple,1 Pc,Rs 120.00,Rs 150.00,Rs 140.00
Cucumber(Local),KG,Rs 70.00,Rs 80.00,Rs 76.00
Cucumber(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 46.67
Lemon,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 240.00
Papaya(Nepali),KG,Rs 60.00,Rs 70.00,Rs 66.67
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Guava,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mombin,KG,Rs 60.00,Rs 70.00,Rs 66.67
Kiwi,KG,Rs 250.00,Rs 300.00,Rs 283.33
Sarifa,KG,Rs 150.00,Rs 180.00,Rs 165.00
Avocado,KG,Rs 250.00,Rs 300.00,Rs 283.33
Amla,KG,Rs 90.00,Rs 100.00,Rs 96.67
Ginger,KG,Rs 40.00,Rs 50.00,Rs 46.67
Chilli Dry,KG,Rs 300.00,Rs 320.00,Rs 308.00
Chilli Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Chilli Green(Akbare),KG,Rs 100.00,Rs 110.00,Rs 106.67
Capsicum,KG,Rs 140.00,Rs 150.00,Rs 146.67
Garlic Green,KG,Rs 180.00,Rs 200.00,Rs 193.33
Coriander Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Garlic Dry Chinese,KG,Rs 220.00,Rs 230.00,Rs 226.00
Garlic Dry Nepali,KG,Rs 190.00,Rs 200.00,Rs 196.67
Clive Dry,KG,Rs 320.00,Rs 350.00,Rs 335.00
Clive Green,KG,Rs 150.00,Rs 200.00,Rs 175.00
Fish Fresh(Rahu),KG,Rs 280.00,Rs 300.00,Rs 290.00
Fish Fresh(Bachuwa),KG,Rs 230.00,Rs 250.00,Rs 243.33
Fish Fresh(Chhadi),KG,Rs 230.00,Rs 250.00,Rs 243.33
Fish Fresh(Mungari),KG,Rs 230.00,Rs 250.00,Rs 243.33
