commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 40.00,Rs 45.00,Rs 42.50
Tomato Big(Indian),KG,Rs 40.00,Rs 45.00,Rs 42.50
Tomato Small(Local),KG,Rs 22.00,Rs 26.00,Rs 24.40
Tomato Small(Tunnel),KG,Rs 28.00,Rs 33.00,Rs 31.20
Potato Red,KG,Rs 58.00,Rs 60.00,Rs 59.00
Potato Red(Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato Red(Mude),KG,Rs 52.00,Rs 55.00,Rs 54.00
Potato White,KG,Rs 45.00,Rs 48.00,Rs 46.50
Onion Dry (Indian),KG,Rs 35.00,Rs 37.00,Rs 36.00
Carrot(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cabbage(Local),KG,Rs 25.00,Rs 30.00,Rs 27.50
Cauli Local,KG,Rs 60.00,Rs 70.00,Rs 66.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 17.50
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 23.33
Brinjal Long,KG,Rs 40.00,Rs 45.00,Rs 43.33
Brinjal Round,KG,Rs 45.00,Rs 50.00,Rs 48.33
Cow pea(Long),KG,Rs 70.00,Rs 80.00,Rs 76.00
Cowpea(Short),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 77.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 96.67
Sword Bean,KG,Rs 120.00,Rs 150.00,Rs 135.00
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 76.67
Bitter Gourd,KG,Rs 20.00,Rs 25.00,Rs 23.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 47.50
Pointed Gourd(Local),KG,Rs 55.00,Rs 60.00,Rs 58.33
Pointed Gourd(Terai),KG,Rs 55.00,Rs 60.00,Rs 57.50
Snake Gourd,KG,Rs 25.00,Rs 30.00,Rs 28.33
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 45.00,Rs 50.00,Rs 47.50
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 33.33
Squash(Round),KG,Rs 55.00,Rs 60.00,Rs 58.33
Okara,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 50.00,Rs 55.00,Rs 53.00
