commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Tomato Small(Local),KG,Rs 80.00,Rs 100.00,Rs 90.00
Tomato Small(Tunnel),KG,Rs 105.00,Rs 135.00,Rs 122.00
Tomato Small(Indian),KG,Rs 80.00,Rs 90.00,Rs 85.00
Potato Red,KG,Rs 75.00,Rs 80.00,Rs 77.67
Potato Red(Indian),KG,Rs 65.00,Rs 70.00,Rs 67.67
Potato White,KG,Rs 60.00,Rs 63.00,Rs 61.67
Carrot(Local),KG,Rs 150.00,Rs 160.00,Rs 155.00
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 85.00
Cabbage(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cabbage(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local,KG,Rs 100.00,Rs 120.00,Rs 110.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Hybrid),KG,Rs 40.00,Rs 55.00,Rs 47.50
Brinjal Long,KG,Rs 35.00,Rs 40.00,Rs 37.67
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 65.00
Cow pea(Long),KG,Rs 120.00,Rs 130.00,Rs 125.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
Green Peas,KG,Rs 120.00,Rs 140.00,Rs 130.00
French Bean(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
French Bean(Rajma),KG,Rs 100.00,Rs 120.00,Rs 110.00
Sword Bean,KG,Rs 80.00,Rs 90.00,Rs 85.00
Soyabean Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 40.00,Rs 60.00,Rs 50.00
Turnip,KG,Rs 90.00,Rs 100.00,Rs 95.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sweet Potato,KG,Rs 130.00,Rs 150.00,Rs 140.00
Barela,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 100.00,Rs 120.00,Rs 110.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.67
Brd Leaf Mustard,KG,Rs 50.00,Rs 60.00,Rs 55.00
