commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 55.00,Rs 60.00,Rs 58.00
Tomato Small(Local),KG,Rs 45.00,Rs 50.00,Rs 48.00
Tomato Small(Tunnel),KG,Rs 55.00,Rs 65.00,Rs 60.00
Potato Red,KG,Rs 70.00,Rs 75.00,Rs 73.00
Potato Red(Indian),KG,Rs 64.00,Rs 66.00,Rs 65.00
Potato White,KG,Rs 60.00,Rs 65.00,Rs 63.00
Onion Dry (Indian),KG,Rs 105.00,Rs 110.00,Rs 108.00
Onion Dry (Chinese),KG,Rs 60.00,Rs 65.00,Rs 63.00
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 67.00
Cabbage(Local),KG,Rs 45.00,Rs 50.00,Rs 48.00
Cauli Local,KG,Rs 140.00,Rs 150.00,Rs 145.00
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 23.00
Brinjal Long,KG,Rs 45.00,Rs 50.00,Rs 48.00
Cowpea(Short),KG,Rs 55.00,Rs 60.00,Rs 58.00
Bottle Gourd,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Local),KG,Rs 110.00,Rs 120.00,Rs 115.00
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Pumpkin,KG,Rs 20.00,Rs 25.00,Rs 23.00
Squash(Long),KG,Rs 55.00,Rs 60.00,Rs 58.00
Squash(Round),KG,Rs 55.00,Rs 60.00,Rs 58.00
Okara,KG,Rs 90.00,Rs 100.00,Rs 95.00
Barela,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 55.00,Rs 60.00,Rs 58.00
Christophine,KG,Rs 10.00,Rs 15.00,Rs 12.00
Brd Leaf Mustard,KG,Rs 45.00,Rs 50.00,Rs 48.00
Spinach Leaf,KG,Rs 130.00,Rs 150.00,Rs 140.00
Cress Leaf,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mustard Leaf,KG,Rs 55.00,Rs 60.00,Rs 58.00
Fenugreek Leaf,KG,Rs 140.00,Rs 150.00,Rs 145.00
Onion Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Yam,KG,Rs 60.00,Rs 70.00,Rs 65.00
Mushroom(Kanya),KG,Rs 100.00,Rs 120.00,Rs 110.00
Mushroom(Button),KG,Rs 450.00,Rs 500.00,Rs 475.00
Brocauli,KG,Rs 100.00,Rs 110.00,Rs 105.00
Lettuce,KG,Rs 90.00,Rs 100.00,Rs 95.00
Fennel Leaf,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mint,KG,Rs 200.00,Rs 250.00,Rs 225.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tofu,KG,Rs 80.00,Rs 90.00,Rs 85.00
Apple(Jholey),KG,Rs 240.00,Rs 250.00,Rs 245.00
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 125.00
Lime,KG,Rs 80.00,Rs 90.00,Rs 85.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Orange(Nepali),KG,Rs 70.00,Rs 80.00,Rs 75.00
Orange(Indian),KG,Rs 80.00,Rs 90.00,Rs 85.00
Water Melon(Green),KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Orange,KG,Rs 170.00,Rs 180.00,Rs 175.00
Pineapple,1 Pc,Rs 140.00,Rs 150.00,Rs 145.00
Cucumber(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 95.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 55.00
Pear(Chinese),KG,Rs 240.00,Rs 250.00,Rs 245.00
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 85.00
Mombin,KG,Rs 35.00,Rs 40.00,Rs 38.00
Kiwi,KG,Rs 180.00,Rs 200.00,Rs 190.00
Ginger,KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Dry,KG,Rs 350.00,Rs 360.00,Rs 355.00
Chilli Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Chilli Green(Akbare),KG,Rs 200.00,Rs 250.00,Rs 225.00
Capsicum,KG,Rs 110.00,Rs 120.00,Rs 115.00
Garlic Green,KG,Rs 150.00,Rs 160.00,Rs 155.00
Coriander Green,KG,Rs 250.00,Rs 300.00,Rs 275.00
Garlic Dry Chinese,KG,Rs 160.00,Rs 170.00,Rs 165.00
Garlic Dry Nepali,KG,Rs 250.00,Rs 300.00,Rs 275.00
Fish Fresh(Rahu),KG,Rs 280.00,Rs 300.00,Rs 290.00
Fish Fresh(Bachuwa),KG,Rs 200.00,Rs 220.00,Rs 210.00
Fish Fresh(Chhadi),KG,Rs 250.00,Rs 300.00,Rs 275.00
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 265.00
