commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 100.00,Rs 120.00,Rs 113.33
Tomato Small(Local),KG,Rs 75.00,Rs 85.00,Rs 80.00
Tomato Small(Tunnel),KG,Rs 65.00,Rs 75.00,Rs 70.00
Potato Red,KG,Rs 60.00,Rs 65.00,Rs 61.40
Potato Red(Indian),KG,Rs 45.00,Rs 50.00,Rs 47.50
Potato Red(Mude),KG,Rs 45.00,Rs 48.00,Rs 46.50
Potato White,KG,Rs 50.00,Rs 52.00,Rs 51.33
Onion Dry (Indian),KG,Rs 58.00,Rs 62.00,Rs 60.40
Carrot(Local),KG,Rs 140.00,Rs 160.00,Rs 148.00
Carrot(Terai),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cauli Local,KG,Rs 60.00,Rs 80.00,Rs 70.00
Cauli Local(Jyapu),KG,Rs 90.00,Rs 100.00,Rs 96.67
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 56.67
Raddish White(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 56.67
Brinjal Long,KG,Rs 60.00,Rs 70.00,Rs 66.67
Brinjal Round,KG,Rs 60.00,Rs 70.00,Rs 66.67
Cow pea(Long),KG,Rs 110.00,Rs 120.00,Rs 115.00
Cowpea(Short),KG,Rs 90.00,Rs 100.00,Rs 93.33
Green Peas,KG,Rs 140.00,Rs 160.00,Rs 150.00
French Bean(Local),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Hybrid),KG,Rs 100.00,Rs 120.00,Rs 110.00
French Bean(Rajma),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 100.00,Rs 110.00,Rs 105.00
Bitter Gourd,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bottle Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pointed Gourd(Local),KG,Rs 90.00,Rs 100.00,Rs 96.67
Pointed Gourd(Terai),KG,Rs 90.00,Rs 100.00,Rs 96.67
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 60.00,Rs 70.00,Rs 66.67
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 27.50
Squash(Long),KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Round),KG,Rs 25.00,Rs 35.00,Rs 30.00
Turnip,KG,Rs 60.00,Rs 70.00,Rs 66.67
Okara,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sweet Potato,KG,Rs 40.00,Rs 50.00,Rs 45.00
Barela,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 30.00,Rs 40.00,Rs 35.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 17.50
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 66.67
Spinach Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Cress Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 56.67
Fenugreek Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Onion Green,KG,Rs 90.00,Rs 100.00,Rs 96.67
Bakula,KG,Rs 120.00,Rs 130.00,Rs 125.00
Yam,KG,Rs 65.00,Rs 70.00,Rs 68.33
Mushroom(Kanya),KG,Rs 110.00,Rs 140.00,Rs 124.00
Mushroom(Button),KG,Rs 300.00,Rs 320.00,Rs 312.00
Asparagus,KG,Rs 999.99,Rs 999.99,Rs 999.99
Brocauli,KG,Rs 120.00,Rs 150.00,Rs 140.00
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 150.00,Rs 180.00,Rs 165.00
Lettuce,KG,Rs 90.00,Rs 100.00,Rs 96.67
Celery,KG,Rs 400.00,Rs 500.00,Rs 466.67
Fennel Leaf,KG,Rs 120.00,Rs 150.00,Rs 140.00
Mint,KG,Rs 500.00,Rs 600.00,Rs 550.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tofu,KG,Rs 90.00,Rs 100.00,Rs 96.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 120.00,Rs 140.00,Rs 130.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 333.33
Grapes(Green),KG,Rs 250.00,Rs 300.00,Rs 275.00
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 113.33
Water Melon(Green),KG,Rs 60.00,Rs 70.00,Rs 63.33
Sweet Orange,KG,Rs 140.00,Rs 150.00,Rs 145.00
Mandarin,KG,Rs 300.00,Rs 350.00,Rs 325.00
Pineapple,1 Pc,Rs 120.00,Rs 140.00,Rs 130.00
Cucumber(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cucumber(Hybrid),KG,Rs 20.00,Rs 30.00,Rs 26.67
Lemon,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 80.00,Rs 90.00,Rs 86.67
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Guava,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mombin,KG,Rs 70.00,Rs 80.00,Rs 76.00
Sugarcane,Per Piece,Rs 90.00,Rs 100.00,Rs 96.67
Kiwi,KG,Rs 250.00,Rs 300.00,Rs 275.00
Sarifa,KG,Rs 100.00,Rs 120.00,Rs 110.00
Avocado,KG,Rs 250.00,Rs 300.00,Rs 283.33
Amla,KG,Rs 90.00,Rs 100.00,Rs 96.67
Ginger,KG,Rs 40.00,Rs 50.00,Rs 45.00
