commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 24.00,Rs 30.00,Rs 26.80
Tomato Small(Tunnel),KG,Rs 35.00,Rs 45.00,Rs 39.00
Tomato Small(Terai),KG,Rs 40.00,Rs 45.00,Rs 42.50
Potato Red,KG,Rs 48.00,Rs 52.00,Rs 50.00
Potato Red(Indian),KG,Rs 35.00,Rs 38.00,Rs 36.75
Potato White,KG,Rs 40.00,Rs 42.00,Rs 41.33
Onion Dry (Indian),KG,Rs 35.00,Rs 38.00,Rs 36.00
Carrot(Local),KG,Rs 90.00,Rs 100.00,Rs 96.00
Cabbage(Local),KG,Rs 35.00,Rs 40.00,Rs 38.00
Cauli Local,KG,Rs 25.00,Rs 35.00,Rs 30.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 23.33
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 33.33
Brinjal Long,KG,Rs 35.00,Rs 40.00,Rs 38.00
Brinjal Round,KG,Rs 50.00,Rs 60.00,Rs 56.67
Cow pea(Long),KG,Rs 100.00,Rs 110.00,Rs 106.67
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 56.67
Green Peas,KG,Rs 120.00,Rs 130.00,Rs 126.67
French Bean(Local),KG,Rs 80.00,Rs 90.00,Rs 86.67
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 96.67
French Bean(Rajma),KG,Rs 100.00,Rs 110.00,Rs 106.67
Sword Bean,KG,Rs 90.00,Rs 100.00,Rs 95.00
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.00
Bottle Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pointed Gourd(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Pointed Gourd(Terai),KG,Rs 50.00,Rs 60.00,Rs 55.00
Snake Gourd,KG,Rs 50.00,Rs 60.00,Rs 56.67
Smooth Gourd,KG,Rs 70.00,Rs 80.00,Rs 76.67
Pumpkin,KG,Rs 30.00,Rs 40.00,Rs 35.00
Squash(Long),KG,Rs 35.00,Rs 40.00,Rs 37.50
Squash(Round),KG,Rs 35.00,Rs 40.00,Rs 37.50
Turnip,KG,Rs 50.00,Rs 60.00,Rs 55.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Potato,KG,Rs 70.00,Rs 80.00,Rs 75.00
Barela,KG,Rs 40.00,Rs 50.00,Rs 45.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 20.00,Rs 25.00,Rs 23.00
Brd Leaf Mustard,KG,Rs 60.00,Rs 70.00,Rs 65.00
Spinach Leaf,KG,Rs 100.00,Rs 120.00,Rs 113.33
Cress Leaf,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 100.00,Rs 120.00,Rs 113.33
Onion Green,KG,Rs 80.00,Rs 90.00,Rs 86.67
Bakula,KG,Rs 90.00,Rs 100.00,Rs 96.67
Yam,KG,Rs 60.00,Rs 70.00,Rs 66.67
Mushroom(Kanya),KG,Rs 150.00,Rs 180.00,Rs 166.00
Mushroom(Button),KG,Rs 400.00,Rs 450.00,Rs 425.00
Asparagus,KG,Rs 0.00,Rs 0.00,Rs 0.00
Brocauli,KG,Rs 100.00,Rs 110.00,Rs 105.00
Sugarbeet,KG,Rs 90.00,Rs 100.00,Rs 96.00
Red Cabbbage,KG,Rs 90.00,Rs 100.00,Rs 96.67
Lettuce,KG,Rs 50.00,Rs 70.00,Rs 60.00
Knolkhol,KG,Rs 80.00,Rs 90.00,Rs 85.00
Celery,KG,Rs 300.00,Rs 350.00,Rs 333.33
Parseley,KG,Rs 500.00,Rs 600.00,Rs 550.00
Fennel Leaf,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mint,KG,Rs 600.00,Rs 700.00,Rs 650.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 126.67
Gundruk,KG,Rs 300.00,Rs 350.00,Rs 325.00
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 270.00
Banana,Per Dozen,Rs 120.00,Rs 140.00,Rs 130.00
Lime,KG,Rs 100.00,Rs 130.00,Rs 115.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 333.33
Grapes(Green),KG,Rs 240.00,Rs 250.00,Rs 246.67
Grapes(Black),KG,Rs 340.00,Rs 350.00,Rs 346.67
Orange(Nepali),KG,Rs 100.00,Rs 110.00,Rs 106.00
Orange(Indian),KG,Rs 90.00,Rs 100.00,Rs 96.67
Water Melon(Green),KG,Rs 50.00,Rs 60.00,Rs 56.67
Sweet Orange,KG,Rs 150.00,Rs 160.00,Rs 156.67
Mandarin,KG,Rs 240.00,Rs 250.00,Rs 246.67
Pineapple,1 Pc,Rs 150.00,Rs 200.00,Rs 175.00
Cucumber(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 36.67
Jack Fruit,KG,Rs 100.00,Rs 110.00,Rs 106.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 240.00
Papaya(Nepali),KG,Rs 80.00,Rs 90.00,Rs 86.67
Papaya(Indian),KG,Rs 110.00,Rs 120.00,Rs 116.67
Guava,KG,Rs 150.00,Rs 200.00,Rs 175.00
Mombin,KG,Rs 80.00,Rs 100.00,Rs 88.00
Sugarcane,Per Piece,Rs 80.00,Rs 90.00,Rs 85.00
Strawberry,KG,Rs 450.00,Rs 550.00,Rs 500.00
Kiwi,KG,Rs 200.00,Rs 250.00,Rs 233.33
Sarifa,KG,Rs 200.00,Rs 250.00,Rs 225.00
Avocado,KG,Rs 250.00,Rs 300.00,Rs 275.00
Amla,KG,Rs 60.00,Rs 70.00,Rs 66.67
Ginger,KG,Rs 60.00,Rs 70.00,Rs 66.00
Chilli Dry,KG,Rs 450.00,Rs 460.00,Rs 456.67
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 55.00
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Green(Machhe),KG,Rs 90.00,Rs 100.00,Rs 96.67
Chilli Green(Akbare),KG,Rs 180.00,Rs 200.00,Rs 193.33
Capsicum,KG,Rs 60.00,Rs 70.00,Rs 66.00
Garlic Green,KG,Rs 140.00,Rs 150.00,Rs 146.67
Coriander Green,KG,Rs 150.00,Rs 200.00,Rs 175.00
Garlic Dry Chinese,KG,Rs 160.00,Rs 170.00,Rs 165.00
Garlic Dry Nepali,KG,Rs 100.00,Rs 110.00,Rs 105.00
Clive Dry,KG,Rs 220.00,Rs 250.00,Rs 235.00
Clive Green,KG,Rs 100.00,Rs 120.00,Rs 110.00
Fish Fresh(Rahu),KG,Rs 330.00,Rs 350.00,Rs 343.33
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 260.00,Rs 252.00
Fish Fresh(Mungari),KG,Rs 230.00,Rs 250.00,Rs 243.33
Tree Tomato,Kg,Rs 80.00,Rs 90.00,Rs 85.00
