commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 25.00,Rs 30.00,Rs 27.50
Tomato Small(Tunnel),KG,Rs 33.00,Rs 38.00,Rs 35.40
Potato Red,KG,Rs 58.00,Rs 60.00,Rs 59.00
Potato Red(Indian),KG,Rs 36.00,Rs 38.00,Rs 37.00
Potato Red(Mude),KG,Rs 52.00,Rs 55.00,Rs 54.00
Onion Dry (Indian),KG,Rs 36.00,Rs 38.00,Rs 36.80
Carrot(Local),KG,Rs 100.00,Rs 110.00,Rs 106.67
Carrot(Terai),KG,Rs 80.00,Rs 90.00,Rs 86.67
Cabbage(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local,KG,Rs 80.00,Rs 90.00,Rs 86.67
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 36.67
Raddish White(Local),KG,Rs 15.00,Rs 20.00,Rs 18.33
Raddish White(Hybrid),KG,Rs 20.00,Rs 25.00,Rs 23.33
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 40.00,Rs 50.00,Rs 45.00
Cow pea(Long),KG,Rs 60.00,Rs 70.00,Rs 66.00
Cowpea(Short),KG,Rs 70.00,Rs 80.00,Rs 76.67
French Bean(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
French Bean(Hybrid),KG,Rs 80.00,Rs 90.00,Rs 86.67
Sword Bean,KG,Rs 110.00,Rs 120.00,Rs 116.67
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bitter Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Local),KG,Rs 55.00,Rs 60.00,Rs 57.50
Pointed Gourd(Terai),KG,Rs 55.00,Rs 60.00,Rs 57.50
Snake Gourd,KG,Rs 25.00,Rs 30.00,Rs 28.33
Smooth Gourd,KG,Rs 40.00,Rs 50.00,Rs 45.00
Sponge Gourd,KG,Rs 45.00,Rs 50.00,Rs 47.50
Pumpkin,KG,Rs 30.00,Rs 35.00,Rs 32.50
Squash(Round),KG,Rs 60.00,Rs 70.00,Rs 65.00
Okara,KG,Rs 30.00,Rs 40.00,Rs 35.00
Arum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Christophine,KG,Rs 40.00,Rs 45.00,Rs 42.50
Brd Leaf Mustard,KG,Rs 170.00,Rs 180.00,Rs 175.00
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 45.00
Onion Green,KG,Rs 250.00,Rs 300.00,Rs 283.33
Mushroom(Kanya),KG,Rs 160.00,Rs 200.00,Rs 180.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 375.00
Asparagus,KG,Rs 350.00,Rs 400.00,Rs 380.00
Neuro,KG,Rs 110.00,Rs 120.00,Rs 116.67
Brocauli,KG,Rs 200.00,Rs 250.00,Rs 233.33
Sugarbeet,KG,Rs 70.00,Rs 80.00,Rs 76.67
Red Cabbbage,KG,Rs 150.00,Rs 160.00,Rs 155.00
Lettuce,KG,Rs 150.00,Rs 200.00,Rs 175.00
Celery,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 120.00,Rs 130.00,Rs 125.00
Tofu,KG,Rs 110.00,Rs 120.00,Rs 116.67
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 275.00
Apple(Fuji),KG,Rs 280.00,Rs 300.00,Rs 290.00
Banana,Per Dozen,Rs 150.00,Rs 160.00,Rs 155.00
Lime,KG,Rs 220.00,Rs 250.00,Rs 238.00
Pomegranate,KG,Rs 280.00,Rs 300.00,Rs 290.00
Water Melon(Green),KG,Rs 50.00,Rs 60.00,Rs 55.00
Sweet Orange,KG,Rs 190.00,Rs 200.00,Rs 195.00
Mandarin,KG,Rs 200.00,Rs 220.00,Rs 210.00
Pineapple,1 Pc,Rs 150.00,Rs 200.00,Rs 175.00
Cucumber(Local),KG,Rs 90.00,Rs 100.00,Rs 96.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 36.67
Jack Fruit,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Local),KG,Rs 80.00,Rs 90.00,Rs 86.67
Pear(Chinese),KG,Rs 300.00,Rs 320.00,Rs 313.33
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Guava,KG,Rs 120.00,Rs 140.00,Rs 133.33
Mombin,KG,Rs 50.00,Rs 60.00,Rs 56.67
Kiwi,KG,Rs 600.00,Rs 650.00,Rs 625.00
Sarifa,KG,Rs 150.00,Rs 180.00,Rs 165.00
Avocado,KG,Rs 500.00,Rs 550.00,Rs 525.00
Amla,KG,Rs 110.00,Rs 120.00,Rs 115.00
Ginger,KG,Rs 60.00,Rs 70.00,Rs 65.00
Chilli Dry,KG,Rs 410.00,Rs 420.00,Rs 416.67
Chilli Green,KG,Rs 70.00,Rs 80.00,Rs 76.00
Chilli Green(Bullet),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Machhe),KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Green(Akbare),KG,Rs 150.00,Rs 200.00,Rs 175.00
Capsicum,KG,Rs 80.00,Rs 90.00,Rs 86.00
Garlic Green,KG,Rs 150.00,Rs 160.00,Rs 156.67
Coriander Green,KG,Rs 450.00,Rs 550.00,Rs 500.00
Garlic Dry Chinese,KG,Rs 160.00,Rs 170.00,Rs 165.00
Garlic Dry Nepali,KG,Rs 120.00,Rs 130.00,Rs 126.67
Clive Dry,KG,Rs 160.00,Rs 180.00,Rs 170.00
Fish Fresh(Rahu),KG,Rs 310.00,Rs 320.00,Rs 316.67
Fish Fresh(Bachuwa),KG,Rs 255.00,Rs 265.00,Rs 260.00
Fish Fresh(Chhadi),KG,Rs 230.00,Rs 240.00,Rs 236.67
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 266.67
