commodities,unit,minimum,maximum,average

Tomato Big(Indian),KG,Rs 130.00,Rs 150.00,Rs 140.00
Tomato Small(Local),KG,Rs 65.00,Rs 75.00,Rs 70.00
Tomato Small(Tunnel),KG,Rs 80.00,Rs 100.00,Rs 90.00
Potato Red,KG,Rs 80.00,Rs 84.00,Rs 82.00
Potato Red(Indian),KG,Rs 58.00,Rs 60.00,Rs 59.00
Potato Red(Mude),KG,Rs 75.00,Rs 80.00,Rs 77.67
Onion Dry (Indian),KG,Rs 115.00,Rs 120.00,Rs 117.67
Carrot(Local),KG,Rs 120.00,Rs 130.00,Rs 125.00
Carrot(Terai),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cabbage(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Local,KG,Rs 90.00,Rs 100.00,Rs 95.00
Raddish Red,KG,Rs 30.00,Rs 40.00,Rs 35.00
Raddish White(Local),KG,Rs 25.00,Rs 30.00,Rs 27.67
Raddish White(Hybrid),KG,Rs 30.00,Rs 35.00,Rs 32.33
Brinjal Long,KG,Rs 70.00,Rs 80.00,Rs 75.00
Brinjal Round,KG,Rs 80.00,Rs 90.00,Rs 85.00
Cow pea(Long),KG,Rs 150.00,Rs 170.00,Rs 160.00
Cowpea(Short),KG,Rs 80.00,Rs 100.00,Rs 90.00
Green Peas,KG,Rs 200.00,Rs 250.00,Rs 226.67
French Bean(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
French Bean(Hybrid),KG,Rs 90.00,Rs 100.00,Rs 95.00
Sword Bean,KG,Rs 90.00,Rs 100.00,Rs 95.00
Soyabean Green,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bitter Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Pointed Gourd(Local),KG,Rs 100.00,Rs 110.00,Rs 105.00
Pointed Gourd(Terai),KG,Rs 100.00,Rs 120.00,Rs 110.00
Snake Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Smooth Gourd,KG,Rs 100.00,Rs 120.00,Rs 110.00
Pumpkin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Squash(Round),KG,Rs 80.00,Rs 90.00,Rs 85.00
Turnip,KG,Rs 80.00,Rs 90.00,Rs 85.00
Okara,KG,Rs 60.00,Rs 70.00,Rs 65.00
Sweet Potato,KG,Rs 90.00,Rs 100.00,Rs 95.00
Barela,KG,Rs 130.00,Rs 140.00,Rs 135.00
Arum,KG,Rs 60.00,Rs 70.00,Rs 65.00
Christophine,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brd Leaf Mustard,KG,Rs 140.00,Rs 150.00,Rs 145.00
Spinach Leaf,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mustard Leaf,KG,Rs 60.00,Rs 70.00,Rs 65.00
Onion Green,KG,Rs 150.00,Rs 200.00,Rs 176.67
Mushroom(Kanya),KG,Rs 240.00,Rs 280.00,Rs 260.00
Mushroom(Button),KG,Rs 350.00,Rs 400.00,Rs 376.67
Asparagus,KG,Rs 600.00,Rs 700.00,Rs 650.00
Neuro,KG,Rs 80.00,Rs 90.00,Rs 85.00
Brocauli,KG,Rs 140.00,Rs 160.00,Rs 150.00
Sugarbeet,KG,Rs 90.00,Rs 100.00,Rs 95.00
Red Cabbbage,KG,Rs 150.00,Rs 200.00,Rs 176.67
Lettuce,KG,Rs 250.00,Rs 300.00,Rs 276.67
Celery,KG,Rs 700.00,Rs 800.00,Rs 760.00
Parseley,KG,"Rs 2,000.00","Rs 2,500.00","Rs 2,266.67"
Mint,KG,Rs 700.00,Rs 800.00,Rs 760.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 95.00
Tofu,KG,Rs 110.00,Rs 120.00,Rs 115.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 276.67
Apple(Fuji),KG,Rs 300.00,Rs 320.00,Rs 310.00
Banana,Per Dozen,Rs 140.00,Rs 150.00,Rs 145.00
Lime,KG,Rs 220.00,Rs 240.00,Rs 230.00
Pomegranate,KG,Rs 330.00,Rs 350.00,Rs 340.00
Grapes(Black),KG,Rs 380.00,Rs 400.00,Rs 390.00
Orange(Indian),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 80.00,Rs 90.00,Rs 85.00
Sweet Orange,KG,Rs 110.00,Rs 130.00,Rs 120.00
Mandarin,KG,Rs 280.00,Rs 300.00,Rs 290.00
Pineapple,1 Pc,Rs 180.00,Rs 200.00,Rs 190.00
Cucumber(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 35.00
Lemon,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Chinese),KG,Rs 250.00,Rs 280.00,Rs 266.67
Papaya(Nepali),KG,Rs 40.00,Rs 50.00,Rs 45.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Guava,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mombin,KG,Rs 40.00,Rs 50.00,Rs 45.00
Kiwi,KG,Rs 330.00,Rs 350.00,Rs 340.00
Avocado,KG,Rs 200.00,Rs 250.00,Rs 226.67
Amla,KG,Rs 60.00,Rs 70.00,Rs 65.00
Ginger,KG,Rs 180.00,Rs 200.00,Rs 190.00
Chilli Dry,KG,Rs 430.00,Rs 460.00,Rs 443.33
Chilli Green,KG,Rs 100.00,Rs 110.00,Rs 105.00
Chilli Green(Bullet),KG,Rs 130.00,Rs 140.00,Rs 135.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Akbare),KG,Rs 230.00,Rs 260.00,Rs 243.33
Capsicum,KG,Rs 350.00,Rs 370.00,Rs 360.00
Garlic Green,KG,Rs 350.00,Rs 400.00,Rs 376.67
Coriander Green,KG,Rs 150.00,Rs 200.00,Rs 176.67
Garlic Dry Chinese,KG,Rs 270.00,Rs 290.00,Rs 280.00
Garlic Dry Nepali,KG,Rs 290.00,Rs 310.00,Rs 300.00
Clive Dry,KG,Rs 140.00,Rs 160.00,Rs 150.00
Clive Green,KG,Rs 300.00,Rs 350.00,Rs 330.00
Fish Fresh(Rahu),KG,Rs 340.00,Rs 350.00,Rs 345.00
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 245.00
